ID;TIME
10980;13395959.51140 ns;
10981;13415204.36108 ns;
10982;13284905.81363 ns;
10983;13263529.16658 ns;
10984;13353995.04751 ns;
10985;13346903.95743 ns;
10986;13254782.18496 ns;
10987;13222766.10881 ns;
10988;13368185.60958 ns;
10989;13286055.99701 ns;
10990;13258893.97413 ns;
10991;13285432.01089 ns;
10992;13327829.53978 ns;
10993;13664805.33034 ns;
10994;13600371.77801 ns;
10995;13715961.01671 ns;
10996;13796444.05097 ns;
10997;13281949.79578 ns;
10998;13381480.23933 ns;
10999;13339675.03160 ns;
11000;13255013.15296 ns;
11001;13605071.23172 ns;
11002;13566025.53278 ns;
11003;13241235.16679 ns;
11004;13216002.84427 ns;
11005;13260563.83550 ns;
11006;13183904.81174 ns;
11007;13180943.20595 ns;
11008;13318408.28061 ns;
11009;13204325.92183 ns;
11010;13217366.30052 ns;
11011;13352880.25439 ns;
11012;13208658.43445 ns;
11013;13265177.60754 ns;
11014;13147098.94359 ns;
11015;13204362.24341 ns;
11016;13376383.11088 ns;
11017;13334113.17319 ns;
11018;13245129.95780 ns;
11019;13320614.58379 ns;
11020;13220661.31979 ns;
11021;13243655.67416 ns;
11022;13201356.86547 ns;
11023;13182925.06039 ns;
11024;13189304.62003 ns;
11025;13286100.70050 ns;
11026;13366247.52730 ns;
11027;16783918.25408 ns;
11028;13322898.18674 ns;
11029;13304417.02157 ns;
11030;13207642.36152 ns;
11031;13207045.38375 ns;
11032;13242170.21465 ns;
11033;13430171.64618 ns;
11034;13164928.18296 ns;
11035;13226581.73740 ns;
11036;13186350.46482 ns;
11037;13297282.15933 ns;
11038;13204835.35528 ns;
11039;13167505.15252 ns;
11040;13149950.65331 ns;
11041;13203799.72458 ns;
11042;13373495.07958 ns;
11043;13164389.87851 ns;
11044;13162889.51784 ns;
11045;13161337.93443 ns;
11046;13220020.56986 ns;
11047;13198152.18449 ns;
11048;13282936.06639 ns;
11049;13241536.91530 ns;
11050;13257352.63526 ns;
11051;13157411.47846 ns;
11052;13181190.93776 ns;
11053;13238909.65432 ns;
11054;13228445.31387 ns;
11055;13316490.68743 ns;
11056;13512752.95019 ns;
11057;13261890.03885 ns;
11058;17854082.39812 ns;
11059;13406231.06807 ns;
11060;13157512.99262 ns;
11061;13158845.71522 ns;
11062;13525590.30056 ns;
11063;13175676.57679 ns;
11064;13435585.42430 ns;
11065;13183288.27620 ns;
11066;13227587.56578 ns;
11067;13160277.15802 ns;
11068;13308730.90774 ns;
11069;13182797.46920 ns;
11070;13156820.08862 ns;
11071;13161076.23279 ns;
11072;13206880.53966 ns;
11073;13311101.12369 ns;
11074;13657863.25186 ns;
11075;13366727.15843 ns;
11076;13467717.91577 ns;
11077;13347622.93845 ns;
11078;13308237.30677 ns;
11079;13365187.68221 ns;
11080;13162543.06585 ns;
11081;13163140.04362 ns;
11082;13223639.68939 ns;
11083;13157091.10349 ns;
11084;13160668.31350 ns;
11085;13179499.65596 ns;
11086;13180661.94654 ns;
11087;13226498.84969 ns;
11088;13299534.09731 ns;
11089;13198732.39845 ns;
11090;13261720.53814 ns;
11091;13184189.79645 ns;
11092;13180243.78270 ns;
11093;13580229.13337 ns;
11094;13160205.44618 ns;
11095;13160260.39422 ns;
11096;13210550.88192 ns;
11097;13307051.73314 ns;
11098;13539905.65985 ns;
11099;13516270.55556 ns;
11100;13537683.52419 ns;
11101;13288587.33177 ns;
11102;13260083.27305 ns;
11103;13398090.37745 ns;
11104;13339123.68864 ns;
11105;13309976.08602 ns;
11106;13179508.03787 ns;
11107;13285445.04941 ns;
11108;13204206.71254 ns;
11109;13636297.54633 ns;
11110;13367285.02065 ns;
11111;13217950.23978 ns;
11112;13177923.85817 ns;
11113;13217737.89823 ns;
11114;13177471.23539 ns;
11115;13157598.67430 ns;
11116;13201000.16892 ns;
11117;13903835.78837 ns;
11118;13339737.43021 ns;
11119;13389986.93973 ns;
11120;13192481.36133 ns;
11121;13390552.25253 ns;
11122;13285796.15802 ns;
11123;13302869.16345 ns;
11124;13397431.93239 ns;
11125;13598447.66557 ns;
11126;13227999.21036 ns;
11127;13227425.51565 ns;
11128;13145292.17780 ns;
11129;13145638.62979 ns;
11130;13145985.08179 ns;
11131;13490580.02234 ns;
11132;13125599.36196 ns;
11133;13125037.77444 ns;
11134;13216753.49027 ns;
11135;13175097.29415 ns;
11136;13196627.60943 ns;
11137;13173838.14603 ns;
11138;13356843.03194 ns;
11139;13173553.16132 ns;
11140;13204555.95851 ns;
11141;13279752.80583 ns;
11142;13185190.03689 ns;
11143;13186790.98040 ns;
11144;13190416.61918 ns;
11145;13188738.37590 ns;
11146;13164647.85486 ns;
11147;13228779.65868 ns;
11148;13244840.31647 ns;
11149;13287514.44817 ns;
11150;13606495.22394 ns;
11151;13231012.97021 ns;
11152;13362971.13448 ns;
11153;13164213.85854 ns;
11154;13161454.34976 ns;
11155;13580478.72782 ns;
11156;13202306.81449 ns;
11157;13164074.16016 ns;
11158;13244086.87651 ns;
11159;13247367.92594 ns;
11160;13162830.84452 ns;
11161;13164254.83674 ns;
11162;13182279.65385 ns;
11163;13216010.29485 ns;
11164;13586212.88091 ns;
11165;13378289.52819 ns;
11166;13228480.70413 ns;
11167;13220448.04692 ns;
11168;13211555.77898 ns;
11169;14061185.53132 ns;
11170;13420567.84779 ns;
11171;13274947.18134 ns;
11172;13368567.45183 ns;
11173;13317463.91952 ns;
11174;13243594.20687 ns;
11175;13201954.77456 ns;
11176;13198669.99984 ns;
11177;13155233.11496 ns;
11178;13175846.07750 ns;
11179;13198023.66197 ns;
11180;13345035.72434 ns;
11181;13260484.67308 ns;
11182;13161111.62305 ns;
11183;13330256.56641 ns;
11184;13273602.35155 ns;
11185;13156162.57489 ns;
11186;13595342.63611 ns;
11187;13241838.66382 ns;
11188;13208151.79497 ns;
11189;13211854.73353 ns;
11190;13233346.86458 ns;
11191;13302416.54068 ns;
11192;13189791.70173 ns;
11193;13186506.92701 ns;
11194;13449258.17102 ns;
11195;13186843.13446 ns;
11196;13205839.32102 ns;
11197;13209102.67532 ns;
11198;13200878.16566 ns;
11199;13160094.61880 ns;
11200;13178622.35010 ns;
11201;13192515.82026 ns;
11202;13160025.70093 ns;
11203;13217568.39752 ns;
11204;13147377.40904 ns;
11205;13192288.57756 ns;
11206;13145430.94486 ns;
11207;13177605.34585 ns;
11208;13178906.40348 ns;
11209;13225208.96792 ns;
11210;13179025.61277 ns;
11211;13183330.18571 ns;
11212;13286400.58637 ns;
11213;13224435.97019 ns;
11214;13347727.24658 ns;
11215;13494083.65786 ns;
11216;13347240.16488 ns;
11217;13358182.27381 ns;
11218;13621320.01668 ns;
11219;13611734.84474 ns;
11220;13162662.27514 ns;
11221;13220283.20283 ns;
11222;13229645.78867 ns;
11223;13186908.32704 ns;
11224;13158890.41871 ns;
11225;13301013.03756 ns;
11226;13179662.63741 ns;
11227;13165943.32457 ns;
11228;13389898.46408 ns;
11229;13188222.42320 ns;
11230;13167886.06346 ns;
11231;13170158.49054 ns;
11232;13228346.59368 ns;
11233;13198315.16594 ns;
11234;13176240.02695 ns;
11235;13187477.36514 ns;
11236;13205798.34282 ns;
11237;13193830.84774 ns;
11238;13161482.28943 ns;
11239;13160339.55663 ns;
11240;13253534.21271 ns;
11241;13180905.02173 ns;
11242;13200838.11879 ns;
11243;13418375.51445 ns;
11244;13184784.91157 ns;
11245;13483742.25199 ns;
11246;13202968.05352 ns;
11247;13288715.85429 ns;
11248;13160252.01231 ns;
11249;13379780.57563 ns;
11250;13262880.96607 ns;
11251;13217185.62394 ns;
11252;13235646.30002 ns;
11253;13211755.08201 ns;
11254;13239490.79961 ns;
11255;13159595.42990 ns;
11256;13490764.42420 ns;
11257;13153755.10603 ns;
11258;13308103.19632 ns;
11259;13194276.01993 ns;
11260;13376037.59021 ns;
11261;13317461.12555 ns;
11262;13223952.61377 ns;
11263;13290344.73747 ns;
11264;15285510.56981 ns;
11265;13290925.88276 ns;
11266;13320301.65941 ns;
11267;13290579.43076 ns;
11268;13270574.62186 ns;
11269;13196360.31985 ns;
11270;13168291.18878 ns;
11271;13226841.57640 ns;
11272;13325720.09414 ns;
11273;13164109.55042 ns;
11274;13289215.04319 ns;
11275;13183233.32816 ns;
11276;13252525.59036 ns;
11277;13200783.17076 ns;
11278;13284647.83728 ns;
11279;13148109.42858 ns;
11280;13229538.68657 ns;
11281;13401481.32294 ns;
11282;13191463.42576 ns;
11283;13159574.00948 ns;
11284;13256045.05837 ns;
11285;13305788.85972 ns;
11286;13300718.73963 ns;
11287;13218895.53219 ns;
11288;13201984.57688 ns;
11289;13314740.73231 ns;
11290;13206271.45469 ns;
11291;13283583.33558 ns;
11292;13191210.10602 ns;
11293;13166802.00398 ns;
11294;13229708.18728 ns;
11295;17709048.46489 ns;
11296;13158066.19823 ns;
11297;13222329.31852 ns;
11298;13239187.18845 ns;
11299;13207383.45385 ns;
11300;13160808.94321 ns;
11301;13179796.74786 ns;
11302;13281939.55123 ns;
11303;13275157.66025 ns;
11304;13179124.33296 ns;
11305;13488780.70712 ns;
11306;13273273.59468 ns;
11307;13423137.36677 ns;
11308;13326500.54246 ns;
11309;13399938.12144 ns;
11310;13346308.84230 ns;
11311;13357380.40507 ns;
11312;13325977.13917 ns;
11313;13240814.20898 ns;
11314;13240769.50550 ns;
11315;13408531.43483 ns;
11316;13200038.11270 ns;
11317;13159433.37977 ns;
11318;13497154.22839 ns;
11319;13243464.75303 ns;
11320;13305749.74418 ns;
11321;13242343.44065 ns;
11322;13265364.80337 ns;
11323;13202419.50452 ns;
11324;13180057.51818 ns;
11325;13312868.77394 ns;
11326;16502870.24677 ns;
11327;13656190.59652 ns;
11328;13347077.18343 ns;
11329;13277836.14397 ns;
11330;13301518.74572 ns;
11331;13171882.36862 ns;
11332;13188693.67242 ns;
11333;13225530.27421 ns;
11334;13176719.65808 ns;
11335;13173161.07452 ns;
11336;13221792.87672 ns;
11337;13396509.92304 ns;
11338;13339284.80744 ns;
11339;13227694.66788 ns;
11340;13494264.33444 ns;
11341;13192034.32649 ns;
11342;13564201.07186 ns;
11343;13572662.13745 ns;
11344;13158838.26464 ns;
11345;13454838.65589 ns;
11346;13414299.11554 ns;
11347;13248435.22161 ns;
11348;13227208.51749 ns;
11349;13302410.02142 ns;
11350;13280939.31079 ns;
11351;13274654.74606 ns;
11352;13189711.60799 ns;
11353;13219363.98745 ns;
11354;13182980.00842 ns;
11355;13199890.03241 ns;
11356;13308786.78709 ns;
11357;13345771.46918 ns;
11358;13217346.74275 ns;
11359;13258651.83026 ns;
11360;13338165.35771 ns;
11361;13180668.46579 ns;
11362;13177595.10130 ns;
11363;13213243.33549 ns;
11364;13458293.86264 ns;
11365;13239203.02093 ns;
11366;13217305.76456 ns;
11367;13224119.32051 ns;
11368;16069628.29828 ns;
11369;13278124.85397 ns;
11370;13130120.93306 ns;
11371;13152037.74720 ns;
11372;13189631.51425 ns;
11373;13285715.13295 ns;
11374;13242785.81887 ns;
11375;13225519.09834 ns;
11376;13305792.58502 ns;
11377;13339333.23622 ns;
11378;13183239.84742 ns;
11379;13166991.06246 ns;
11380;13241513.63224 ns;
11381;13204711.48938 ns;
11382;13185340.91115 ns;
11383;13224762.86441 ns;
11384;13189340.94161 ns;
11385;13181242.16050 ns;
11386;13233073.05574 ns;
11387;13363271.95168 ns;
11388;13289622.03115 ns;
11389;13183119.70681 ns;
11390;13225617.81853 ns;
11391;13191961.68333 ns;
11392;13182795.60655 ns;
11393;13163344.00326 ns;
11394;13215549.29018 ns;
11395;13226735.40562 ns;
11396;13185521.58773 ns;
11397;13157159.09004 ns;
11398;13168509.11826 ns;
11399;16021821.64788 ns;
11400;13247997.50000 ns;
11401;13198439.96316 ns;
11402;13266514.98675 ns;
11403;13218340.46394 ns;
11404;13264046.98193 ns;
11405;13316052.96582 ns;
11406;13382841.83294 ns;
11407;13241924.34549 ns;
11408;13213357.88816 ns;
11409;13237275.18320 ns;
11410;13289316.55735 ns;
11411;13369933.70205 ns;
11412;13329715.46799 ns;
11413;13304443.09860 ns;
11414;15120035.03740 ns;
11415;13310893.43876 ns;
11416;13204381.80119 ns;
11417;13218522.07184 ns;
11418;13294242.32244 ns;
11419;13648916.03589 ns;
11420;13128283.43362 ns;
11421;13206942.00695 ns;
11422;13284205.45906 ns;
11423;13235349.20812 ns;
11424;13246847.31662 ns;
11425;13218466.19248 ns;
11426;13334347.86648 ns;
11427;16746978.27548 ns;
11428;13631509.61697 ns;
11429;13359590.43354 ns;
11430;13278432.19042 ns;
11431;13249834.99944 ns;
11432;13311536.98266 ns;
11433;13278210.53565 ns;
11434;13333511.53880 ns;
11435;13562019.91439 ns;
11436;13526306.48762 ns;
11437;13229182.92135 ns;
11438;13298837.46803 ns;
11439;13211940.41520 ns;
11440;13187801.46539 ns;
11441;13286747.03836 ns;
11442;13214538.80519 ns;
11443;13148253.78358 ns;
11444;13331349.00779 ns;
11445;13164542.61541 ns;
11446;13190237.80525 ns;
11447;13146253.30269 ns;
11448;13230567.79802 ns;
11449;13251136.05708 ns;
11450;13124335.55722 ns;
11451;13163731.43345 ns;
11452;13219155.37119 ns;
11453;13179092.66800 ns;
11454;13158999.38345 ns;
11455;13236300.08847 ns;
11456;13180349.95347 ns;
11457;13223744.92884 ns;
11458;13302389.53233 ns;
11459;13258573.59916 ns;
11460;13350113.29502 ns;
11461;13556582.85320 ns;
11462;13346049.00330 ns;
11463;13470341.45147 ns;
11464;13497289.27016 ns;
11465;13632057.23464 ns;
11466;13317677.19239 ns;
11467;13269937.59722 ns;
11468;13225483.70808 ns;
11469;13263274.91552 ns;
11470;13281554.91501 ns;
11471;13185451.73854 ns;
11472;13265813.70085 ns;
11473;13215525.07579 ns;
11474;13181351.12524 ns;
11475;13322721.23545 ns;
11476;13467758.89397 ns;
11477;13396786.52585 ns;
11478;13275874.77863 ns;
11479;13331857.50991 ns;
11480;13274162.07641 ns;
11481;14042111.11367 ns;
11482;13242259.62162 ns;
11483;13165709.56260 ns;
11484;13170278.63115 ns;
11485;13216085.73198 ns;
11486;13242491.52094 ns;
11487;13187270.61152 ns;
11488;13191617.09398 ns;
11489;13192363.08336 ns;
11490;13186410.06947 ns;
11491;13309514.15002 ns;
11492;13160970.99334 ns;
11493;13236938.04443 ns;
11494;13159728.60903 ns;
11495;13161443.17389 ns;
11496;13328598.81222 ns;
11497;13520944.86356 ns;
11498;13163042.25475 ns;
11499;13202285.39407 ns;
11500;13213454.74571 ns;
11501;13128325.34313 ns;
11502;13209845.87073 ns;
11503;13330475.42721 ns;
11504;13281701.13266 ns;
11505;13231010.17624 ns;
11506;13340170.49521 ns;
11507;13316037.13334 ns;
11508;13240269.38528 ns;
11509;13197396.88188 ns;
11510;13185421.00489 ns;
11511;13186545.11124 ns;
11512;14057045.80247 ns;
11513;13511786.23736 ns;
11514;13608981.85521 ns;
11515;13536907.73249 ns;
11516;13385368.51108 ns;
11517;13211743.90614 ns;
11518;13219822.19815 ns;
11519;13332230.03894 ns;
11520;13219949.78935 ns;
11521;13232819.73600 ns;
11522;13420762.49421 ns;
11523;13414435.08863 ns;
11524;13294306.58370 ns;
11525;13366235.42011 ns;
11526;13361017.21972 ns;
11527;13333500.36293 ns;
11528;13535764.06837 ns;
11529;13531832.95578 ns;
11530;13272042.38623 ns;
11531;13217335.56688 ns;
11532;13167695.14233 ns;
11533;13185528.10699 ns;
11534;13398586.77238 ns;
11535;13242527.84252 ns;
11536;13172586.44849 ns;
11537;13281243.85327 ns;
11538;13234234.41499 ns;
11539;13329430.48328 ns;
11540;13158918.35839 ns;
11541;13183608.65116 ns;
11542;13160176.57518 ns;
11543;13306611.21756 ns;
11544;13217377.47639 ns;
11545;13292371.29539 ns;
11546;13191470.87634 ns;
11547;13193118.38597 ns;
11548;13179829.34415 ns;
11549;13189491.81587 ns;
11550;13238751.32948 ns;
11551;13203861.19187 ns;
11552;13230094.68615 ns;
11553;13488955.79576 ns;
11554;13222980.31300 ns;
11555;13300986.96053 ns;
11556;13278720.90042 ns;
11557;13186185.62073 ns;
11558;13275967.91089 ns;
11559;13332431.20462 ns;
11560;13213260.09929 ns;
11561;13199391.77483 ns;
11562;13189286.92490 ns;
11563;13228083.96071 ns;
11564;13198434.37523 ns;
11565;13159470.63267 ns;
11566;13294551.52154 ns;
11567;13201776.89195 ns;
11568;13402814.04555 ns;
11569;13321055.09937 ns;
11570;13496261.09004 ns;
11571;13254953.54831 ns;
11572;13333495.70632 ns;
11573;13341600.07536 ns;
11574;13198147.52787 ns;
11575;13191496.02205 ns;
11576;13157871.55181 ns;
11577;13195349.83486 ns;
11578;13184531.59183 ns;
11579;13312573.54468 ns;
11580;13163636.43855 ns;
11581;13207726.18055 ns;
11582;13186922.29688 ns;
11583;13198726.81051 ns;
11584;13405965.64114 ns;
11585;13325959.44405 ns;
11586;13330436.31166 ns;
11587;13190360.73983 ns;
11588;13192268.08846 ns;
11589;13190410.09992 ns;
11590;13211320.15437 ns;
11591;13268084.26529 ns;
11592;13252499.51333 ns;
11593;13178015.12778 ns;
11594;13160717.67360 ns;
11595;13178595.34174 ns;
11596;13868044.13050 ns;
11597;13180392.79431 ns;
11598;13161065.05692 ns;
11599;13192276.47036 ns;
11600;13270057.73783 ns;
11601;13246436.60337 ns;
11602;13162845.74568 ns;
11603;13253146.78252 ns;
11604;13219645.24686 ns;
11605;13239367.86503 ns;
11606;13279258.27354 ns;
11607;13166151.00950 ns;
11608;13181445.18882 ns;
11609;13196417.13053 ns;
11610;13197298.16169 ns;
11611;13304508.29118 ns;
11612;13309895.06096 ns;
11613;13229857.19889 ns;
11614;13241923.41417 ns;
11615;13255245.05228 ns;
11616;13318259.26900 ns;
11617;13615080.15543 ns;
11618;13201458.37963 ns;
11619;13237881.47420 ns;
11620;13220140.71047 ns;
11621;13236562.72143 ns;
11622;13179992.32560 ns;
11623;13183011.67339 ns;
11624;13185983.52373 ns;
11625;13161529.78688 ns;
11626;13201363.38472 ns;
11627;13193354.01058 ns;
11628;13277313.67201 ns;
11629;13236564.58408 ns;
11630;13221711.85166 ns;
11631;13351536.35591 ns;
11632;13371302.74624 ns;
11633;13299314.30519 ns;
11634;13252045.95923 ns;
11635;13517581.85774 ns;
11636;13323218.56171 ns;
11637;13265332.20708 ns;
11638;13601422.30988 ns;
11639;13751506.80542 ns;
11640;13206799.51459 ns;
11641;13189085.75922 ns;
11642;13204175.97890 ns;
11643;13272887.09581 ns;
11644;13178824.44710 ns;
11645;13168553.82174 ns;
11646;13191047.12456 ns;
11647;13222040.60853 ns;
11648;13409919.10547 ns;
11649;13158685.52774 ns;
11650;13231229.03705 ns;
11651;13158552.34861 ns;
11652;13185854.06989 ns;
11653;13181965.79814 ns;
11654;13537557.79564 ns;
11655;15437051.65386 ns;
11656;13252952.13610 ns;
11657;13261365.70424 ns;
11658;13494236.39476 ns;
11659;13280016.37012 ns;
11660;13328289.61313 ns;
11661;13301949.01675 ns;
11662;13358607.88822 ns;
11663;13472530.05952 ns;
11664;13560994.52823 ns;
11665;13286076.48611 ns;
11666;13270470.31373 ns;
11667;13198408.29819 ns;
11668;13163982.89055 ns;
11669;13171835.80250 ns;
11670;13206174.59714 ns;
11671;13173252.34413 ns;
11672;13164892.79270 ns;
11673;13270935.04369 ns;
11674;13175423.25705 ns;
11675;13151334.59866 ns;
11676;13131794.51972 ns;
11677;13127552.34540 ns;
11678;13194814.32438 ns;
11679;13299626.29825 ns;
11680;13125879.69005 ns;
11681;13172965.49678 ns;
11682;13174729.42173 ns;
11683;13168254.86720 ns;
11684;13157266.19214 ns;
11685;13191750.27311 ns;
11686;14161557.89047 ns;
11687;13165897.68976 ns;
11688;13215229.84654 ns;
11689;13161928.39295 ns;
11690;13158687.39039 ns;
11691;13125541.61996 ns;
11692;13183057.30820 ns;
11693;13512938.28338 ns;
11694;13181449.84543 ns;
11695;13583048.24680 ns;
11696;13514979.74247 ns;
11697;13598460.70409 ns;
11698;13605399.05727 ns;
11699;13642090.37274 ns;
11700;13593589.88702 ns;
11701;13579905.96443 ns;
11702;13584247.79028 ns;
11703;13597323.55922 ns;
11704;13571699.14991 ns;
11705;13668565.07957 ns;
11706;13917734.84647 ns;
11707;13611766.50971 ns;
11708;14084517.02446 ns;
11709;13778404.33270 ns;
11710;13775415.71856 ns;
11711;13673418.20151 ns;
11712;13612353.24293 ns;
11713;13746052.04910 ns;
11714;13576102.44304 ns;
11715;13553156.51745 ns;
11716;13549868.01744 ns;
11717;13645573.51917 ns;
11718;13557877.39158 ns;
11719;13596525.41578 ns;
11720;13639241.45699 ns;
11721;13654638.08179 ns;
11722;13760202.56430 ns;
11723;13656905.85226 ns;
11724;13631792.73903 ns;
11725;13772349.80464 ns;
11726;13571627.43807 ns;
11727;13450603.93214 ns;
11728;13332801.87100 ns;
11729;13254843.65225 ns;
11730;13284808.02476 ns;
11731;13290808.53611 ns;
11732;13268537.81939 ns;
11733;13301593.25153 ns;
11734;13486390.00207 ns;
11735;13359870.76163 ns;
11736;13305598.86992 ns;
11737;13300776.48163 ns;
11738;13445326.12711 ns;
11739;13305592.35066 ns;
11740;13601180.16601 ns;
11741;13354700.99002 ns;
11742;13522168.62142 ns;
11743;13609100.13318 ns;
11744;13577436.09697 ns;
11745;13653292.32067 ns;
11746;13607656.58319 ns;
11747;13688211.32928 ns;
11748;13661216.01313 ns;
11749;13603550.38196 ns;
11750;13563191.51819 ns;
11751;13586731.62758 ns;
11752;13577301.98652 ns;
11753;13565619.47614 ns;
11754;13647558.16758 ns;
11755;13550247.06572 ns;
11756;13664761.55818 ns;
11757;13549424.70789 ns;
11758;13573448.17370 ns;
11759;13621401.97307 ns;
11760;13611027.97091 ns;
11761;13557451.77716 ns;
11762;13613364.65925 ns;
11763;13597587.12351 ns;
11764;13648198.91751 ns;
11765;13558133.50528 ns;
11766;13597369.19403 ns;
11767;13669497.33347 ns;
11768;13600507.75111 ns;
11769;13741253.87520 ns;
11770;13614695.51921 ns;
11771;13597531.24416 ns;
11772;13577066.36190 ns;
11773;13430495.74643 ns;
11774;13537571.76548 ns;
11775;13411344.96033 ns;
11776;13360437.93708 ns;
11777;13422139.92029 ns;
11778;13467825.01787 ns;
11779;13408596.62741 ns;
11780;13394368.81244 ns;
11781;13454432.59925 ns;
