ID;HW;LENGTH;TIME;
4567;259;67;13127581.21639;
4568;385;92;13118863.10577;
4569;131;32;13109545.22341;
4570;657;164;13121806.08511;
4571;10;2;13119226.32158;
4572;327;90;13115890.32412;
4573;512;124;13120209.79822;
4574;54;15;13118537.14287;
4575;622;153;13114940.37509;
4576;13;3;13119778.59586;
4577;630;157;13114347.12261;
4578;23;7;13121675.69995;
4579;471;116;13119715.26593;
4580;216;55;13113693.33416;
4581;677;166;13120150.19357;
4582;166;43;13123325.07223;
4583;379;95;13118037.95397;
4584;438;108;13121681.28788;
4585;49;11;13120445.42283;
4586;161;41;13121855.44521;
4587;135;36;13121780.93940;
4588;770;187;13114036.99219;
4589;144;36;13116594.40398;
4590;255;66;13122780.24852;
4591;457;114;13117194.17572;
4592;721;174;13119916.43161;
4593;132;33;13120738.78944;
4594;269;68;13117607.68294;
4595;137;34;13122831.47126;
4596;691;179;13114714.06370;
4597;154;39;13118989.76564;
4598;664;168;13122052.88559;
4599;407;102;13118333.18323;
4600;632;152;13111015.78176;
4601;572;145;13112508.69185;
4602;324;79;13125437.31183;
4603;530;133;13120010.49519;
4604;214;57;13113506.13832;
4605;682;168;13120308.51841;
4606;747;182;13116619.54969;
4607;175;49;13110874.22073;
4608;466;123;13153619.13294;
4609;315;79;13147680.08888;
4610;138;37;13122494.33249;
4611;178;43;13121603.05679;
4612;396;100;13134195.46932;
4613;376;96;13116473.33205;
4614;593;142;13124679.21525;
4615;538;134;13121729.71666;
4616;155;37;13118878.00694;
4617;99;24;13111060.48524;
4618;394;99;13119951.82186;
4619;302;80;13122567.90698;
4620;110;26;13116408.13947;
4621;516;134;13122221.45498;
4622;165;43;13123855.92610;
4623;217;51;13109905.64525;
4624;135;31;13113064.69142;
4625;56;12;13119353.91277;
4626;60;17;13112819.75359;
4627;713;179;13117840.51359;
4628;459;116;13117951.34097;
4629;223;61;13110158.03367;
4630;584;144;13127072.71427;
4631;650;165;13117424.21240;
4632;771;187;13115555.04799;
4633;625;159;13113920.57687;
4634;237;60;13111436.73956;
4635;42;11;13120230.28731;
4636;724;181;13111872.59853;
4637;140;33;13118986.97168;
4638;698;177;13113180.17542;
4639;386;94;13113831.16990;
4640;257;66;13122646.13807;
4641;543;138;13124299.23564;
4642;724;181;13113657.94390;
4643;103;25;13110852.80031;
4644;758;184;13116396.03227;
4645;520;128;13122118.07817;
4646;219;63;13133965.43264;
4647;553;140;13125204.48118;
4648;238;59;13114557.60151;
4649;214;51;13113952.24184;
4650;229;61;13113781.80981;
4651;596;146;13134847.39512;
4652;247;60;13117404.65462;
4653;236;61;13113593.68265;
4654;425;104;13120401.65067;
4655;762;189;13117180.20588;
4656;630;160;13114009.98384;
4657;295;71;13122932.98542;
4658;496;118;13120073.82512;
4659;577;146;13113320.80513;
4660;114;30;13111810.19992;
4661;570;140;13123835.43700;
4662;646;159;13108012.26646;
4663;307;78;13125226.83293;
4664;480;129;13124469.66767;
4665;116;29;13111742.21337;
4666;538;134;13126426.37640;
4667;363;87;13113901.01910;
4668;603;156;13113208.11510;
4669;505;127;13118145.05607;
4670;331;83;13115827.92550;
4671;566;144;13125445.69373;
4672;17;5;13122837.99052;
4673;146;39;13296126.38801;
4674;573;144;13141884.46850;
4675;67;17;13134015.72406;
4676;198;43;13128556.31113;
4677;167;41;13301363.21485;
4678;297;72;13156553.73037;
4679;597;152;13112099.84124;
4680;456;111;13188030.57075;
4681;537;130;13193105.34745;
4682;157;39;13121326.45398;
4683;357;86;13118267.05933;
4684;701;177;13125218.45102;
4685;166;40;13119856.82696;
4686;335;89;13117448.42678;
4687;521;133;13121556.49066;
4688;440;109;13123802.84071;
4689;583;143;13122506.43969;
4690;299;77;13121939.26424;
4691;628;154;13113944.79126;
4692;583;148;13112395.07049;
4693;617;156;13111366.89037;
4694;559;137;13126212.17221;
4695;359;89;13112969.69652;
4696;250;66;13120984.65860;
4697;262;68;13122937.64204;
4698;322;76;13121793.97792;
4699;452;117;13117250.05507;
4700;555;138;13120446.35415;
4701;104;23;13110003.43412;
4702;48;12;13118866.83106;
4703;97;22;13109979.21973;
4704;145;37;13118425.38416;
4705;461;121;13116955.75714;
4706;341;91;13116309.41927;
4707;409;102;13129138.38774;
4708;572;149;13111461.88527;
4709;731;187;13113590.88868;
4710;504;133;13122921.80955;
4711;351;90;13114969.24609;
4712;354;91;13116295.44944;
4713;163;39;13119397.68493;
4714;192;46;13121978.37979;
4715;545;129;13126323.93092;
4716;334;83;13114472.85116;
4717;270;65;13120549.73096;
4718;681;175;13120243.32583;
4719;300;75;13125607.74386;
4720;556;142;13125370.25660;
4721;125;30;13113574.12487;
4722;468;121;13121974.65450;
4723;602;150;13112732.20927;
4724;396;105;13124506.92058;
4725;218;58;13113168.06823;
4726;285;67;13120713.64373;
4727;390;102;13113981.11284;
4728;222;58;13113092.63110;
4729;677;169;13121134.60153;
4730;372;102;13119988.14344;
4731;333;75;13122775.59191;
4732;375;90;13115591.36957;
4733;587;149;13118624.68719;
4734;688;165;13121572.32314;
4735;489;123;13120244.25715;
4736;411;103;13133887.20155;
4737;443;116;13116816.99008;
4738;377;94;13119084.76055;
4739;56;12;13121625.40853;
4740;738;188;13112004.84633;
4741;280;68;13122712.26197;
4742;17;5;13119032.60648;
4743;340;85;13117682.18875;
4744;532;129;13203103.09529;
4745;463;126;13118497.09600;
4746;675;170;13120369.98570;
4747;427;104;13120229.35599;
4748;619;152;13120898.04560;
4749;64;17;13111134.99105;
4750;505;125;13120586.98386;
4751;497;121;13120837.50963;
4752;586;148;13113658.87523;
4753;714;175;13119634.24087;
4754;426;101;13122075.23733;
4755;33;9;13122452.42298;
4756;248;61;13113103.80697;
4757;735;181;13167208.99194;
4758;482;120;13119541.10861;
4759;467;112;13121169.99179;
4760;72;18;13112405.31504;
4761;749;180;13118446.80458;
4762;676;176;13118894.77074;
4763;449;110;13120899.90824;
4764;533;137;13124160.46858;
4765;101;22;13112979.00975;
4766;473;117;13120480.81309;
4767;495;125;13117086.14230;
4768;581;142;13122549.28052;
4769;85;22;13113823.71932;
4770;389;101;13119393.02832;
4771;70;19;13111010.19382;
4772;707;175;13122836.12788;
4773;733;185;13113808.81816;
4774;642;164;13123705.98316;
4775;407;103;13117888.01104;
4776;600;143;13124017.97622;
4777;109;28;13115052.13380;
4778;646;163;13117377.64627;
4779;102;24;13110815.54741;
4780;43;10;13120586.98386;
4781;340;80;13124505.05793;
4782;768;189;13119454.49561;
4783;241;63;13114666.56625;
4784;611;154;13114881.70177;
4785;213;56;13114969.24609;
4786;474;122;13119339.01161;
4787;251;66;13130008.24302;
4788;46;13;13122027.73988;
4789;359;92;13115433.04473;
4790;655;161;13124193.06487;
4791;243;61;13114983.21593;
4792;360;83;13114579.95325;
4793;121;29;13110062.10744;
4794;264;61;13115453.53383;
4795;315;80;13126313.68637;
4796;607;152;13110953.38315;
4797;577;142;13122427.27727;
4798;696;183;13118273.57858;
4799;426;110;13123772.10706;
4800;271;70;13122029.60253;
4801;412;102;13122989.79610;
4802;360;94;13120593.50312;
4803;574;148;13113277.03297;
4804;566;148;13111260.71960;
4805;729;183;13111304.49176;
4806;496;119;13116007.67076;
4807;698;174;13119444.25106;
4808;582;147;13115717.09812;
4809;721;184;13118068.68762;
4810;528;134;13126940.46646;
4811;70;18;13118515.72245;
4812;265;67;13123995.62448;
4813;603;156;13114856.55606;
4814;405;105;13119129.46403;
4815;229;58;13112113.81108;
4816;422;103;13121165.33518;
4817;170;41;13122283.85359;
4818;53;12;13120250.77641;
4819;387;93;13113028.36984;
4820;719;182;13111745.93866;
4821;643;158;13113209.04642;
4822;601;152;13112338.25982;
4823;30;8;13139606.45348;
4824;636;163;13128155.84242;
4825;200;49;13110738.24763;
4826;769;189;13123404.23465;
4827;206;48;13118730.85797;
4828;90;21;13112739.65985;
4829;289;77;13122837.99052;
4830;48;14;13120568.35741;
4831;271;65;13133040.62933;
4832;703;178;13113491.23716;
4833;12;3;13121806.08511;
4834;538;132;13124329.03796;
4835;545;141;13123868.03329;
4836;195;45;13118471.95029;
4837;334;86;13113258.40652;
4838;101;26;13112405.31504;
4839;117;28;13116164.13295;
4840;693;180;13113417.66268;
4841;261;61;13114905.91615;
4842;637;165;13119149.02180;
4843;616;149;13111078.18037;
4844;272;63;13111736.62543;
4845;641;163;13120814.22657;
4846;310;79;13122434.72785;
4847;4;2;13119872.65944;
4848;720;173;13121577.91108;
4849;279;75;13122820.29539;
4850;137;31;13138278.38749;
4851;683;172;13122285.71624;
4852;744;187;13121731.57930;
4853;221;57;13110671.19241;
4854;343;86;13114924.54261;
4855;222;57;13111296.10986;
4856;183;48;13127150.01404;
4857;682;164;13121052.64515;
4858;607;153;13116691.26153;
4859;684;170;13121917.84382;
4860;478;116;13117030.26295;
4861;320;75;13120337.38941;
4862;523;131;13125468.97680;
4863;86;21;13115826.99418;
4864;180;46;13121736.23592;
4865;238;56;13114820.23448;
4866;545;137;13123709.70845;
4867;338;82;13113930.82142;
4868;103;23;13112681.91785;
4869;687;169;13119909.91235;
4870;153;37;13123267.33023;
4871;181;48;13115890.32412;
4872;631;166;13123554.17758;
4873;305;78;13125131.83802;
4874;666;172;13119149.95313;
4875;25;6;13124102.72658;
4876;756;189;13115395.79183;
4877;364;90;13113233.26081;
4878;26;7;13121652.41688;
4879;698;177;13125326.48444;
4880;769;188;13114734.55280;
4881;529;133;13122717.84991;
4882;15;3;13120335.52676;
4883;33;9;13120572.08270;
4884;618;157;13111332.43144;
4885;702;181;13114853.76209;
4886;700;169;13121589.08695;
4887;189;46;13123951.85232;
4888;492;127;13117161.57943;
4889;216;58;13113118.70813;
4890;624;156;13111844.65885;
4891;73;16;13124106.45187;
4892;471;121;13117374.85230;
4893;615;148;13111098.66947;
4894;166;39;13120682.91008;
4895;91;21;13110833.24254;
4896;91;23;13112811.37168;
4897;483;124;13122953.47452;
4898;18;5;13121991.41830;
4899;385;95;13113032.09513;
4900;173;43;13122091.06982;
4901;292;78;13121760.45030;
4902;94;19;13111337.08805;
4903;223;61;13111697.50988;
4904;117;29;13167371.04207;
4905;293;66;13176051.89979;
4906;119;27;13113364.57729;
4907;629;159;13113242.57404;
4908;415;106;13120663.35231;
4909;296;79;13122634.96220;
4910;493;123;13117727.82356;
4911;612;151;13114381.58154;
4912;517;128;13115433.97605;
4913;745;182;13113084.24920;
4914;582;144;13125508.09234;
4915;234;56;13110189.69864;
4916;329;82;13112829.06681;
4917;523;134;13121029.36208;
4918;31;7;13123280.36875;
4919;499;123;13119318.52251;
4920;486;118;13116799.29495;
4921;152;38;13121577.91108;
4922;240;63;13116075.65731;
4923;428;106;13120330.87015;
4924;236;62;13113155.02971;
4925;426;110;13121967.20392;
4926;176;44;13116400.68889;
4927;120;32;13111799.95537;
4928;183;48;13124392.36790;
4929;468;111;13120605.61031;
4930;155;37;13123568.14742;
4931;635;151;13114278.20474;
4932;240;58;13111119.15857;
4933;93;24;13113396.24226;
4934;667;166;13190137.22241;
4935;59;14;13123618.43884;
4936;610;151;13111134.99105;
4937;175;44;13121629.13382;
4938;586;146;13120730.40754;
4939;56;14;13117861.00268;
4940;206;54;13116449.11766;
4941;303;73;13139246.96296;
4942;171;47;13120163.23209;
4943;723;179;13113334.77497;
4944;293;73;13119176.03016;
4945;421;109;13122064.06146;
4946;477;116;13119033.53781;
4947;103;26;13112745.24778;
4948;70;19;13113752.93881;
4949;339;84;13114304.28177;
4950;575;142;13127402.40246;
4951;309;76;13119488.02322;
4952;376;87;13114697.29990;
4953;403;100;13120816.08921;
4954;97;24;13110939.41331;
4955;660;162;13117941.09643;
4956;59;13;13122945.09262;
4957;85;22;13114531.52448;
4958;74;17;13113182.03807;
4959;47;14;13126909.73282;
4960;326;80;13123015.87313;
4961;530;137;13123335.31678;
4962;142;38;13119893.14854;
4963;755;186;13113005.08678;
4964;638;152;13112500.30994;
4965;396;97;13119532.72671;
4966;411;101;13119244.01671;
4967;342;84;13113700.78474;
4968;289;74;13123208.65691;
4969;46;12;13119584.88077;
4970;512;129;13122362.08469;
4971;76;19;13113085.18052;
4972;757;188;13112715.44546;
4973;750;187;13114312.66367;
4974;340;84;13118185.10294;
4975;582;141;13125221.24499;
4976;746;185;13124569.31919;
4977;178;44;13154265.47080;
4978;136;31;13113889.84323;
4979;598;148;13138318.43436;
4980;765;189;13114615.34351;
4981;254;63;13113756.66410;
4982;557;125;13124293.64771;
4983;527;129;13121596.53753;
4984;716;177;13113304.04133;
4985;27;6;13119731.09841;
4986;67;18;13112880.28955;
4987;245;61;13111741.28205;
4988;148;38;13119666.83716;
4989;72;15;13121091.76069;
4990;755;184;13113555.49842;
4991;127;30;13111221.60405;
4992;691;173;13122661.97056;
4993;343;90;13114990.66651;
4994;668;165;13120270.33418;
4995;240;58;13113882.39264;
4996;484;124;13117822.81846;
4997;317;80;13121573.25447;
4998;462;120;13115864.24708;
4999;379;93;13119716.19725;
5000;148;36;13124807.73777;
5001;602;153;13110476.54599;
5002;539;134;13124710.88022;
5003;668;162;13119406.99816;
5004;185;48;13120049.61073;
5005;452;114;13119564.39167;
5006;295;75;13128344.90091;
5007;34;8;13120164.16341;
5008;512;129;13122163.71298;
5009;71;17;13112057.93172;
5010;739;188;13113746.41955;
5011;117;30;13108393.17739;
5012;626;156;13112910.09188;
5013;587;152;13114111.49800;
5014;242;60;13112326.15262;
5015;100;28;13118753.20971;
5016;0;0;13112304.73220;
5017;309;78;13127549.55143;
5018;456;117;13116418.38402;
5019;735;185;13112928.71833;
5020;418;103;13121457.77047;
5021;104;24;13111083.76831;
5022;7;2;13121476.39692;
5023;105;26;13116920.36688;
5024;741;181;13113038.61439;
5025;527;127;13113121.50210;
5026;513;135;13124809.60041;
5027;234;60;13113278.89562;
5028;543;144;13125241.73409;
5029;695;169;13118868.69371;
5030;356;91;13112742.45381;
5031;599;152;13115793.46657;
5032;310;75;13119013.04871;
5033;730;183;13114308.00706;
5034;624;153;13119745.06825;
5035;76;23;13111491.68760;
5036;384;92;13118106.87184;
5037;89;24;13111626.72937;
5038;312;79;13125675.73041;
5039;345;86;13194412.92435;
5040;360;90;13117205.35159;
5041;433;111;13123768.38177;
5042;589;151;13111846.52150;
5043;191;48;13121371.15747;
5044;627;153;13111320.32424;
5045;111;28;13115204.87070;
5046;63;16;13123368.84439;
5047;317;77;13122101.31437;
5048;393;98;13120382.09289;
5049;370;96;13117328.28617;
5050;83;18;13112497.51598;
5051;342;90;13114770.87438;
5052;293;74;13144120.57400;
5053;314;82;13116860.76224;
5054;682;175;13132217.34017;
5055;352;92;13117722.23562;
5056;440;106;13119890.35457;
5057;450;112;13128421.26936;
5058;202;54;13113156.89236;
5059;289;70;13121392.57789;
5060;675;165;13118757.86632;
5061;423;106;13120268.47154;
5062;214;53;13115175.99970;
5063;694;180;13110950.58918;
5064;583;148;13112922.19907;
5065;379;89;13117366.47040;
5066;116;27;13111823.23843;
5067;706;171;13118501.75261;
5068;268;67;13121330.17927;
5069;585;143;13120695.01728;
5070;42;10;13129774.48106;
5071;565;143;13124105.52055;
5072;88;23;13113919.64555;
5073;323;80;13124326.24400;
5074;55;11;13120834.71566;
5075;757;188;13114120.81122;
5076;391;99;13117883.35443;
5077;141;33;13120935.29850;
5078;469;119;13112845.83062;
5079;209;48;13121195.13750;
5080;17;5;13120216.31747;
5081;108;27;13112046.75585;
5082;632;147;13113437.22045;
5083;679;178;13115245.84889;
5084;479;114;13119073.58468;
5085;244;59;13113229.53552;
5086;655;164;13124824.50157;
5087;269;70;13124749.99577;
5088;36;9;13143437.91455;
5089;391;102;13119864.27754;
5090;619;159;13115490.78673;
5091;519;129;13122872.44946;
5092;181;49;13113716.61723;
5093;540;127;13116167.85824;
5094;229;60;13110033.23644;
5095;168;41;13121206.31337;
5096;524;136;13124404.47509;
5097;246;61;13111790.64214;
5098;664;170;13120886.86973;
5099;529;133;13120481.74441;
5100;137;39;13121567.66653;
5101;441;114;13119829.81861;
5102;239;61;13110402.97151;
5103;338;83;13115993.70092;
5104;665;163;13245153.24086;
5105;429;106;13122533.44804;
5106;382;92;13155097.14186;
5107;76;21;13119632.37822;
5108;713;171;13119365.08864;
5109;408;108;13120636.34396;
5110;378;99;13117920.60733;
5111;676;171;13122210.27911;
5112;527;131;13127193.78620;
5113;42;11;13121011.66695;
5114;620;159;13113378.54713;
5115;671;166;13122848.23507;
5116;163;43;13120978.13934;
5117;40;12;13122988.86478;
5118;209;56;13114698.23122;
5119;387;102;13118732.72061;
5120;394;95;13114007.18987;
5121;236;57;13115840.03270;
5122;631;168;13120105.49009;
5123;421;101;13115795.32921;
5124;787;188;13116150.16311;
5125;615;157;13112715.44546;
5126;719;178;13113005.08678;
5127;420;109;13145253.99357;
5128;294;75;13124934.39764;
5129;428;105;13122437.52182;
5130;303;81;13116190.20998;
5131;261;70;13124148.36138;
5132;713;180;13119237.49745;
5133;48;12;13119944.37128;
5134;385;92;13116002.08282;
5135;695;170;13122141.36124;
5136;341;82;13116287.99886;
5137;467;121;13118767.17955;
5138;577;152;13112525.45565;
5139;112;26;13117944.82172;
5140;81;23;13113101.01300;
5141;683;163;13121685.01318;
5142;732;175;13122752.30885;
5143;265;70;13119963.92906;
5144;57;14;13120070.09983;
5145;744;185;13111908.92011;
5146;187;50;13111532.66579;
5147;366;89;13111567.12472;
5148;179;47;13122005.38814;
5149;163;38;13120064.51190;
5150;125;27;13112070.03891;
5151;520;134;13128041.28975;
5152;243;64;13111369.68434;
5153;701;167;13121584.43034;
5154;34;8;13122413.30743;
5155;447;109;13122189.79001;
5156;561;148;13112138.95679;
5157;623;156;13113265.85710;
5158;68;16;13120304.79312;
5159;152;38;13121380.47069;
5160;494;126;13124477.11825;
5161;201;48;13121094.55466;
5162;139;36;13120410.03257;
5163;375;99;13126227.07337;
5164;192;48;13120809.56995;
5165;266;70;13126447.79682;
5166;569;138;13124744.40783;
5167;209;52;13114265.16622;
5168;426;107;13123488.98500;
5169;63;14;13120044.02280;
5170;525;130;13124801.21851;
5171;172;45;13118999.07887;
5172;11;3;13120077.55041;
5173;614;159;13112462.12572;
5174;124;29;13113515.45155;
5175;289;69;13121555.55934;
5176;738;188;13118980.45242;
5177;195;46;13119485.22925;
5178;340;81;13112771.32481;
5179;668;175;13122092.93246;
5180;484;121;13117280.78872;
5181;236;59;13116206.04247;
5182;360;91;13117374.85230;
5183;352;97;13121684.08185;
5184;616;151;13112677.26123;
5185;581;137;13121905.73663;
5186;265;66;13120989.31521;
5187;654;163;13121650.55424;
5188;217;54;13111256.99431;
5189;673;177;13115242.12360;
5190;256;64;13123123.90655;
5191;687;178;13114661.90964;
5192;575;144;13123028.91165;
5193;535;128;13117757.62588;
5194;67;18;13114030.47293;
5195;577;142;13120638.20660;
5196;17;5;13119412.58609;
5197;207;58;13109796.68051;
5198;28;8;13119810.26083;
5199;486;118;13180377.89315;
5200;252;63;13110935.68802;
5201;207;58;13118816.53965;
5202;482;121;13118369.50481;
5203;720;184;13110775.50054;
5204;538;140;13124957.68070;
5205;174;45;13117719.44165;
5206;553;133;13122004.45682;
5207;506;127;13120251.70773;
5208;27;7;13120410.03257;
5209;328;87;13111916.37069;
5210;609;157;13112416.49091;
5211;186;44;13121031.22473;
5212;44;11;13122025.87724;
5213;292;68;13126079.92440;
5214;389;95;13115200.21409;
5215;618;161;13118343.42778;
5216;712;178;13113006.94942;
5217;547;137;13124772.34751;
5218;237;58;13114913.36673;
5219;286;69;13123877.34652;
5220;399;104;13123574.66668;
5221;181;43;13117970.89875;
5222;7;2;13123888.52239;
5223;456;117;13118842.61668;
5224;74;16;13121498.74866;
5225;462;122;13115286.82709;
5226;446;107;13124909.25193;
