ID;HW;LENGTH;TIME;
998;490;122;13196964.74820;
999;110;26;13179259.84040;
1000;465;115;13151653.11098;
1001;310;79;13199565.00083;
1002;723;179;13154069.89306;
1003;276;74;13413505.62871;
1004;269;66;13136171.73582;
1005;208;54;13458747.88240;
1006;102;24;13132884.16713;
1007;10;3;13154409.36014;
1008;682;172;13134408.74219;
1009;270;65;13154252.89795;
1010;589;145;13211963.23261;
1011;205;53;13136582.91474;
1012;448;113;13152312.02170;
1013;667;165;13155134.86043;
1014;449;115;13161118.14231;
1015;649;162;13150335.75520;
1016;566;142;13300277.29273;
1017;715;170;13132590.80052;
1018;252;62;13212359.04470;
1019;626;150;13135388.95920;
1020;205;51;13133739.12126;
1021;164;42;13156263.15773;
1022;169;43;13210705.01581;
1023;763;183;13152698.05491;
1024;700;175;13151874.30009;
1025;237;53;13208731.07761;
1026;698;173;13132528.86757;
1027;383;93;13159504.62595;
1028;557;136;13133809.90177;
1029;162;40;13133103.95926;
1030;439;113;13133402.91381;
1031;208;55;13132975.90241;
1032;727;174;13250496.70413;
1033;673;159;14250367.87987;
1034;171;41;13133908.62197;
1035;612;146;13166275.80673;
1036;378;94;13190962.83987;
1037;728;173;13149939.01178;
1038;254;64;13131133.74636;
1039;400;98;13129631.98870;
1040;618;152;13250746.76424;
1041;47;12;13133272.06299;
1042;674;167;13134604.31993;
1043;52;13;13133330.27065;
1044;213;50;13136211.78269;
1045;231;59;13162794.05728;
1046;430;101;13133743.77787;
1047;257;62;13180364.38897;
1048;635;159;13134294.65517;
1049;409;110;13235900.55108;
1050;422;111;13130879.02963;
1051;470;118;13140495.86654;
1052;28;7;13134175.91155;
1053;172;41;13197777.79281;
1054;635;165;13276736.71767;
1055;508;127;13131496.96216;
1056;267;71;13135707.00586;
1057;76;18;13131092.30250;
1058;543;137;13134670.90949;
1059;548;142;13134390.58140;
1060;597;144;13136664.87113;
1061;147;37;13192572.63094;
1062;74;22;13309324.16022;
1063;384;97;13213441.24153;
1064;298;70;13204582.03554;
1065;99;26;13182980.93975;
1066;715;174;13153862.67379;
1067;545;142;13173771.09081;
1068;685;168;13173183.89192;
1069;523;132;13250098.09807;
1070;146;35;13171891.21619;
1071;406;108;13172768.98772;
1072;228;55;13171755.70875;
1073;306;74;13136622.03029;
1074;399;94;13171302.15466;
1075;644;167;13400333.00221;
1076;611;152;13241846.11440;
1077;531;132;13203864.91716;
1078;712;175;13615486.67774;
1079;232;57;13173286.33741;
1080;301;75;13260916.80676;
1081;541;134;13212881.98233;
1082;484;121;13214083.85411;
1083;747;187;13175725.93689;
1084;113;29;13287208.04304;
1085;620;158;13211770.44883;
1086;400;100;13173357.11792;
1087;205;55;13215005.86346;
1088;362;92;13173168.99076;
1089;164;42;13132710.94114;
1090;745;189;13170864.89871;
1091;593;157;13248838.01863;
1092;322;80;13183425.18061;
1093;16;4;13172812.75988;
1094;57;15;13194567.98956;
1095;55;14;13239169.95898;
1096;106;23;13154461.04854;
1097;628;154;13172297.73849;
1098;355;93;13213885.94806;
1099;687;168;13172365.72504;
1100;31;8;13173349.20168;
1101;118;30;13169446.02877;
1102;600;143;13145500.32839;
1103;28;7;13285004.06817;
1104;345;87;13420186.00553;
1105;386;96;13245673.85018;
1106;522;134;13407854.36332;
1107;298;68;14426609.96690;
1108;193;44;13362679.16486;
1109;484;121;13300769.03105;
1110;75;19;13284033.16438;
1111;378;91;13277805.87599;
1112;713;178;13192300.68475;
1113;601;151;13196053.91473;
1114;326;83;13132442.72023;
1115;233;56;13131809.88654;
1116;41;9;13200352.89973;
1117;407;101;13153902.72066;
1118;720;184;13191011.26865;
1119;269;66;13131633.86658;
1120;458;115;13171683.99692;
1121;669;168;13130983.80342;
1122;429;104;13194260.65311;
1123;117;32;13135396.87544;
1124;558;137;13140751.98025;
1125;756;186;13130021.28154;
1126;190;43;13191656.67519;
1127;240;62;13194432.01646;
1128;625;155;13230469.07783;
1129;184;46;13172674.92414;
1130;527;124;13134093.02384;
1131;95;24;13172559.90580;
1132;481;125;13168783.85842;
1133;53;15;13288577.55288;
1134;202;49;13222401.03036;
1135;159;43;13247285.03823;
1136;403;106;13132055.29004;
1137;457;108;13244599.10393;
1138;533;134;13171711.00527;
1139;458;118;13171943.83591;
1140;316;73;13171449.76929;
1141;407;105;13168690.26050;
1142;546;143;13194091.15240;
1143;0;0;13174804.85886;
1144;732;189;13175704.98213;
1145;737;185;13156600.76216;
1146;146;38;13173333.83486;
1147;405;101;13168300.96766;
1148;714;178;13171111.23353;
1149;656;169;13190368.65607;
1150;257;69;13412728.90568;
1151;283;69;13173921.96506;
1152;491;128;13481447.00751;
1153;527;136;13132973.10844;
1154;716;186;13151166.96060;
1155;50;11;13139450.92261;
1156;152;37;13133490.92379;
1157;459;120;13212537.85864;
1158;138;36;13133184.98433;
1159;528;138;13133763.80131;
1160;126;33;13135350.77497;
1161;421;106;13142323.58709;
1162;714;168;13327286.11305;
1163;640;161;13262500.05513;
1164;102;26;13169089.79788;
1165;255;59;13133734.93031;
1166;613;150;13132698.83394;
1167;750;186;13150050.30483;
1168;503;129;13183151.83744;
1169;590;158;13209559.95470;
1170;189;46;13185240.79397;
1171;590;147;13128602.87726;
1172;612;156;13254063.20393;
1173;207;51;13176331.76222;
1174;272;68;13203379.23244;
1175;598;151;13175822.79444;
1176;723;174;13187035.91824;
1177;536;137;13144830.70746;
1178;417;100;13142819.05070;
1179;177;45;13321533.79917;
1180;424;106;14303863.97988;
1181;167;45;13307703.19328;
1182;216;53;13289878.14486;
1183;547;136;13189238.96179;
1184;738;180;13189687.39361;
1185;423;108;13181759.97585;
1186;774;185;13289503.28752;
1187;371;90;13215932.06376;
1188;5;1;13228980.82435;
1189;140;37;13182899.91468;
1190;288;68;13233182.02049;
1191;617;158;13170585.96760;
1192;509;127;13329511.97401;
1193;261;66;13227181.04348;
1194;95;26;13251996.59914;
1195;370;94;13331988.36073;
1196;112;28;13169107.02735;
1197;625;151;13176533.85922;
1198;279;72;13186350.93048;
1199;605;154;13628209.00977;
1200;250;59;13527072.03478;
1201;166;44;13408196.15871;
1202;454;112;13185109.01183;
1203;566;139;13140226.71431;
1204;408;104;13187104.83611;
1205;677;171;13211995.82890;
1206;244;63;13172582.72320;
1207;440;117;13214637.99104;
1208;243;59;13207706.15712;
1209;639;163;13145525.00844;
1210;691;179;13176283.33345;
1211;350;85;13160644.56478;
1212;122;28;13223532.12163;
1213;478;117;13129253.87174;
1214;708;175;13211455.19614;
1215;667;168;13144147.11669;
1216;573;147;13206281.69924;
1217;13;5;13147415.12761;
1218;582;146;13129359.11119;
1219;247;57;13129943.98177;
1220;636;163;13145422.09730;
1221;347;82;13128203.80554;
1222;347;81;13127861.07883;
1223;681;180;13246470.59664;
1224;12;3;13167839.03167;
1225;31;7;13496193.10349;
1226;40;9;13236020.69169;
1227;471;120;13171664.90480;
1228;98;25;13146513.60735;
1229;9;3;13146793.00413;
1230;474;122;13250009.15676;
1231;507;126;13147667.05036;
1232;240;61;13150950.89376;
1233;303;71;13160987.75715;
1234;583;149;13153940.90489;
1235;584;143;13182641.93833;
1236;24;4;13164572.88340;
1237;233;57;13149788.13753;
1238;85;20;13229729.14204;
1239;113;27;13146664.94727;
1240;41;9;13181125.74518;
1241;271;69;13250444.08441;
1242;64;16;13244579.08049;
1243;391;95;13148393.94763;
1244;381;92;13201801.10633;
1245;649;156;13207911.04808;
1246;671;166;13159594.96424;
1247;611;159;13149244.24514;
1248;717;180;13137858.82667;
1249;162;38;13162977.99349;
1250;319;77;13159140.01316;
1251;240;57;13263722.41601;
1252;757;188;13267010.91602;
1253;515;126;13128865.97589;
1254;622;152;14241238.59033;
1255;204;48;13156901.11369;
1256;55;14;13282376.80718;
1257;701;179;13148352.96944;
1258;617;149;13130732.34633;
1259;368;89;13127815.44402;
1260;465;116;13247902.97076;
1261;43;10;13144996.01722;
1262;71;20;13164988.71893;
1263;209;52;13134228.99693;
1264;423;107;13142757.11775;
1265;438;111;13148942.96229;
1266;605;146;13131783.80951;
1267;21;6;13182132.97054;
1268;163;42;13140023.22033;
1269;399;104;13201893.77293;
1270;711;179;13128339.77863;
1271;221;60;13137069.99645;
1272;516;121;13211810.96137;
1273;487;123;13132940.97781;
1274;687;172;13185553.25270;
1275;425;116;13129751.66366;
1276;368;89;13127034.06438;
1277;331;83;13128265.27283;
1278;452;114;13130137.69686;
1279;351;83;13128452.00300;
1280;739;189;13287707.23194;
1281;85;22;13129348.86664;
1282;162;48;13222625.01344;
1283;63;15;13149878.94148;
1284;27;7;13211668.93467;
1285;669;174;13143064.91986;
1286;334;86;13128858.99097;
1287;145;38;13142790.17970;
1288;92;20;13131492.77121;
1289;105;29;13211114.33208;
1290;368;94;13133831.78785;
1291;509;124;13133560.30732;
1292;476;119;13132020.36545;
1293;582;151;13131442.01413;
1294;421;109;13146625.36606;
1295;91;23;13133263.21542;
1296;219;54;13173340.81978;
1297;100;27;13247504.83036;
1298;633;161;13445248.82734;
1299;26;7;13149904.55285;
1300;383;98;13143071.90478;
1301;165;43;13145175.29681;
1302;68;17;13130256.90615;
1303;7;2;13145685.19592;
1304;21;5;13222601.73038;
1305;448;115;13135022.01810;
1306;463;117;13130740.26257;
1307;716;176;13152447.99480;
1308;112;30;13193585.90990;
1309;504;126;13133461.12147;
1310;497;119;13267903.12305;
1311;246;59;13210851.69911;
1312;641;163;13144707.30722;
1313;587;154;13130452.01823;
1314;642;156;13153621.92690;
1315;634;153;13173318.00237;
1316;392;102;13248358.38750;
1317;239;60;13129464.81630;
1318;102;28;13129307.88845;
1319;201;51;13171312.86487;
1320;138;34;13143385.76049;
1321;251;61;13131630.14129;
1322;173;44;13171013.44466;
1323;508;128;13134303.03708;
1324;349;84;13135669.75296;
1325;196;45;13144562.02090;
1326;565;141;13282735.83204;
1327;450;115;14287726.02230;
1328;134;36;13269873.80162;
1329;382;101;13281429.65212;
1330;493;122;13264450.24461;
1331;239;65;13304432.85406;
1332;467;115;13269546.90740;
1333;426;110;13357655.14523;
1334;297;71;13281503.22661;
1335;553;136;13279079.92527;
1336;104;28;13268894.98159;
1337;459;116;13271212.11216;
1338;304;77;13272001.40804;
1339;504;125;13382099.10318;
1340;317;76;13323825.31837;
1341;443;112;13297208.11918;
1342;275;65;13410171.95955;
1343;493;123;13314179.14480;
1344;507;131;13268413.95348;
1345;51;16;13184505.98046;
1346;438;108;13213889.20769;
1347;120;30;13332240.74915;
1348;24;6;13404196.12825;
1349;658;161;13354593.88793;
1350;100;24;13315618.03818;
1351;540;141;13318464.15997;
1352;521;137;13346571.94093;
1353;643;165;13319835.99812;
1354;66;17;13359528.96625;
1355;655;156;13384468.85347;
1356;27;7;13347815.72223;
1357;648;166;13324442.31957;
1358;362;86;13280910.90545;
1359;82;26;13189688.79059;
1360;652;156;13228296.76792;
1361;576;145;13238165.99324;
1362;713;176;13278059.19573;
1363;593;144;13223428.74482;
1364;739;175;13185281.30651;
1365;536;126;13211957.17901;
1366;501;125;13737548.14267;
1367;317;76;14181503.09473;
1368;449;121;13546337.83922;
1369;94;23;13297660.27629;
1370;533;134;13413942.88465;
1371;365;95;13519341.12608;
1372;701;182;13227399.90428;
1373;134;31;13171335.21661;
1374;160;41;13173051.17846;
1375;63;16;14096735.97664;
1376;260;62;13273659.16222;
1377;327;83;13294690.75426;
1378;443;111;13225913.04779;
1379;0;0;13240128.75557;
1380;95;26;13199100.27087;
1381;498;120;13273849.15203;
1382;190;48;13191896.02509;
1383;15;4;13250471.09276;
1384;465;112;13301915.95480;
1385;208;54;13214551.84370;
1386;229;58;13213922.26964;
1387;520;128;13189715.79894;
1388;484;127;13243122.02632;
1389;26;6;13229114.00348;
1390;521;139;13231086.07903;
1391;365;90;13292467.22162;
1392;33;8;13286626.89775;
1393;270;70;13145441.18941;
1394;574;147;13132262.04365;
1395;459;115;13132653.19914;
1396;514;126;13135015.03319;
1397;24;7;13267419.30097;
1398;315;76;13184349.98393;
1399;690;173;13224275.78270;
1400;278;73;14261371.92175;
1401;628;162;13234951.06772;
1402;644;164;13268226.75765;
1403;273;71;13205303.81054;
1404;444;106;13183865.69619;
1405;356;89;13171499.59505;
1406;407;104;13224025.72259;
1407;22;7;13187245.93148;
1408;468;117;13170528.22560;
1409;70;20;13174283.31822;
1410;312;80;13205784.37299;
1411;361;89;13176687.99311;
1412;468;121;13131532.81808;
1413;445;111;13225123.75191;
1414;524;138;13184449.16978;
1415;728;189;13209146.91314;
1416;126;35;13183612.84211;
1417;536;131;13191306.96356;
1418;552;147;13162742.83454;
1419;178;44;13168191.07160;
1420;477;118;13173209.96895;
1421;259;66;13275458.94310;
1422;715;179;13172098.90112;
1423;527;129;13187760.95286;
1424;207;54;13174414.16904;
1425;173;44;13146392.06976;
1426;537;132;13204521.03391;
1427;287;70;13296550.13978;
1428;699;179;13211499.89963;
1429;497;121;13137928.21020;
1430;307;76;13145216.27501;
1431;567;138;13288966.84572;
1432;196;49;13130898.12174;
1433;313;80;13148603.96087;
1434;682;170;13149107.80638;
1435;666;169;13224555.64514;
1436;506;126;13133302.79663;
1437;68;19;13130515.81383;
1438;0;0;13132683.93278;
1439;175;44;13187853.15380;
1440;113;25;13131129.08974;
1441;594;145;13207179.02854;
1442;469;111;13201941.73604;
1443;170;43;13227828.31267;
1444;328;82;13203791.34268;
1445;85;23;13181569.05472;
1446;123;33;13140265.36420;
1447;639;153;13131603.13293;
1448;545;143;13145230.71051;
1449;161;38;13141509.14550;
1450;363;96;13211333.65855;
1451;667;163;13159389.14195;
1452;445;115;13135534.24552;
1453;338;86;13128696.00952;
1454;683;176;13145727.10544;
1455;138;33;13141246.97819;
1456;580;137;13260744.97774;
1457;374;95;13173690.06574;
1458;575;150;13170079.79378;
1459;408;104;13142143.84183;
1460;652;163;13161349.11031;
1461;161;42;13221886.94030;
1462;89;23;13145216.27501;
1463;458;113;13130920.93915;
1464;298;72;13142182.95738;
1465;73;16;13206179.25376;
1466;208;54;13150752.05639;
1467;647;160;13131708.83805;
1468;87;20;13131034.09484;
1469;243;60;13129567.72745;
1470;434;113;13134491.16424;
1471;670;163;13143926.85890;
1472;463;115;13244877.10372;
1473;168;45;13141690.28774;
1474;609;151;14345827.97810;
1475;100;21;13189763.29640;
1476;665;168;13138458.13274;
1477;525;131;13164374.97735;
1478;328;79;13144862.37243;
1479;91;23;13210002.79859;
1480;142;35;13184064.99922;
1481;304;77;13141921.72140;
1482;414;106;13145759.23607;
1483;159;39;13143009.97183;
1484;272;72;13145447.70867;
1485;548;138;13268923.85259;
1486;465;115;13133382.89037;
1487;98;25;13170280.02813;
1488;90;23;13329168.31598;
1489;497;121;13169912.15572;
1490;256;61;13140939.17608;
1491;493;124;13169655.11069;
1492;215;55;13234248.85049;
1493;150;35;13180580.92147;
1494;195;49;13224937.95305;
1495;610;155;13169794.80907;
1496;141;35;13144150.37632;
1497;94;22;13172527.77517;
1498;625;161;13181454.03638;
1499;142;36;13182272.20327;
1500;314;77;13203927.31577;
1501;367;85;13187178.87625;
1502;410;107;13185284.10047;
1503;75;18;13137548.23059;
1504;657;167;13207961.33950;
1505;102;26;13198947.06830;
1506;399;100;13183658.94258;
1507;212;58;13241681.27030;
1508;250;65;13185242.19096;
1509;741;188;13189083.89658;
1510;8;2;13184067.79319;
1511;206;53;13169907.03344;
1512;16;4;13184424.95540;
1513;497;127;13223107.90420;
1514;422;101;13180740.64329;
1515;510;125;13247639.87213;
1516;182;45;13243847.99227;
1517;419;101;13187824.28280;
1518;646;162;13509809.97086;
1519;397;101;13226894.66178;
1520;349;93;13172358.74012;
1521;540;138;13133771.71755;
1522;49;12;13134529.81412;
1523;364;87;13192187.06340;
1524;653;159;13195344.71259;
1525;53;14;13156271.07397;
1526;771;187;13169527.05383;
1527;733;177;13176558.07361;
1528;400;102;13136999.21593;
1529;43;10;13158197.98037;
1530;30;7;13149034.23190;
1531;82;19;13217151.63067;
1532;546;135;13151033.78147;
1533;722;183;13147855.64318;
1534;138;36;13203780.16680;
1535;702;175;13195617.12444;
1536;753;189;13148239.34808;
1537;69;18;13148661.23721;
1538;415;101;13232014.60764;
1539;64;16;13150793.03458;
1540;301;75;13150429.81878;
1541;490;121;13158638.03029;
1542;274;68;13143325.22452;
1543;163;41;13146827.92872;
1544;139;33;13233867.93956;
1545;623;152;13244861.73689;
1546;470;123;13212228.19388;
1547;696;174;14337686.35616;
1548;332;85;13134949.84061;
1549;0;0;13188506.94224;
1550;492;126;13153403.06610;
1551;527;134;13130438.04839;
1552;25;6;13133903.03403;
1553;37;10;13211441.22630;
1554;144;37;13132943.77178;
1555;239;59;13154543.00493;
1556;232;53;13132865.07502;
1557;229;60;13131033.16352;
1558;116;28;13143628.83568;
1559;184;46;13132113.03204;
1560;566;141;13172120.32154;
1561;636;160;13132418.97151;
1562;167;44;13189073.18637;
1563;326;82;13134934.93944;
1564;336;84;13141347.09537;
1565;498;132;13153851.96358;
1566;283;69;13131495.09951;
1567;707;183;13188722.07776;
1568;45;10;13230192.94068;
1569;246;64;13169903.77381;
1570;731;186;13185149.05870;
1571;366;87;13199680.01917;
1572;161;38;13133110.01286;
1573;60;16;13232273.04965;
1574;35;8;13290079.77620;
1575;199;48;13285411.05613;
1576;349;87;13214597.94417;
1577;480;123;13208820.01892;
1578;56;16;13285727.70581;
1579;789;189;13171645.34703;
1580;257;63;13212224.93425;
1581;225;57;13213879.89447;
1582;659;163;13274407.01425;
1583;85;21;13222109.99206;
1584;478;118;13217465.02072;
1585;83;22;13173452.11282;
1586;265;71;13235141.98884;
1587;64;16;13180433.77250;
1588;224;60;13298216.27587;
1589;534;133;13339403.08541;
1590;201;49;13277947.90268;
1591;411;108;13608104.08369;
1592;93;22;13183114.11887;
1593;307;74;13146224.43169;
1594;283;78;13145877.97970;
1595;654;171;13185308.31486;
1596;641;168;13186837.08087;
1597;159;41;13261867.22144;
1598;18;4;13184636.83128;
1599;174;42;13297170.86628;
1600;714;184;13242601.88267;
1601;208;53;13141268.86427;
1602;319;77;13146643.06119;
1603;15;4;13313577.97608;
1604;205;55;13359103.81749;
1605;462;110;13228238.09460;
1606;191;50;13226987.79404;
1607;800;186;13273667.07847;
1608;441;109;13265482.15002;
1609;714;175;13279755.13414;
1610;434;109;13257982.20932;
1611;172;41;13412449.04324;
1612;318;81;13354761.06033;
1613;609;154;13179757.16665;
1614;165;42;13135852.29218;
1615;669;171;13175670.05754;
1616;603;152;13178704.30648;
1617;455;118;13177665.88181;
1618;205;50;13192064.12882;
1619;120;27;13257116.07933;
1620;204;52;13174531.98135;
1621;530;134;14427905.90227;
1622;405;106;16174643.30047;
1623;763;184;13229050.67354;
1624;549;138;13223121.87403;
1625;170;43;13213587.92484;
1626;527;135;13294657.69231;
1627;740;188;13177841.90178;
1628;543;139;14422881.88264;
1629;408;103;28340277.26203;
1630;169;40;18055692.78076;
