ID;HW;TIME
15210;271;1515772.19367 ns;
15211;231;1513655.29746 ns;
15212;263;1515977.08464 ns;
15213;259;1519517.97307 ns;
15214;244;1694719.30712 ns;
15215;240;1515393.14538 ns;
15216;252;1482593.82695 ns;
15217;281;1553629.52501 ns;
15218;255;1480552.36787 ns;
15219;268;1483814.79084 ns;
15220;265;1483203.84324 ns;
15221;258;1474556.51313 ns;
15222;263;1475200.98835 ns;
15223;253;1476970.50124 ns;
15224;265;1491971.31395 ns;
15225;257;1480394.97435 ns;
15226;257;1492673.53117 ns;
15227;252;1563177.44404 ns;
15228;244;1485345.88516 ns;
15229;237;1475729.04825 ns;
15230;266;1474849.87974 ns;
15231;254;1510150.73061 ns;
15232;268;1479872.50239 ns;
15233;261;1473567.44856 ns;
15234;251;1475891.09838 ns;
15235;289;1473679.20727 ns;
15236;259;1493406.48204 ns;
15237;241;1489654.18339 ns;
15238;255;1478527.67259 ns;
15239;255;1489810.64558 ns;
15240;247;1494818.36706 ns;
15241;265;1483234.57688 ns;
15242;272;1475533.47051 ns;
15243;249;1474239.86346 ns;
15244;279;1478716.73107 ns;
15245;256;1528455.87581 ns;
15246;236;1533537.17178 ns;
15247;248;1512086.95024 ns;
15248;234;1476118.34109 ns;
15249;258;1475131.13916 ns;
15250;254;1490389.92822 ns;
15251;272;1537256.87414 ns;
15252;250;1474332.99571 ns;
15253;250;1475661.06170 ns;
15254;263;1475406.81064 ns;
15255;265;1551331.02089 ns;
15256;250;1517629.25088 ns;
15257;252;1519626.93781 ns;
15258;261;1514256.00052 ns;
15259;258;1473970.71123 ns;
15260;254;1484259.03171 ns;
15261;276;1493284.47878 ns;
15262;262;1529719.68055 ns;
15263;225;1490191.55651 ns;
15264;262;1478938.38584 ns;
15265;270;1484191.04517 ns;
15266;263;1475658.26774 ns;
15267;262;1474024.72794 ns;
15268;241;1473338.34320 ns;
15269;258;1561158.33670 ns;
15270;256;1517808.06482 ns;
15271;259;1513637.60233 ns;
15272;264;1474120.65417 ns;
15273;257;1473861.74649 ns;
15274;257;1475123.68858 ns;
15275;248;1517158.00166 ns;
15276;244;1484800.13013 ns;
15277;271;1475675.03154 ns;
15278;244;1486022.95667 ns;
15279;257;1497422.34498 ns;
15280;248;1473660.58081 ns;
15281;246;1508354.20936 ns;
15282;252;1527218.14811 ns;
15283;242;1482182.18237 ns;
15284;253;1473330.89262 ns;
15285;258;1484962.18026 ns;
15286;256;1499888.48716 ns;
15287;248;1473802.14185 ns;
15288;249;1477583.31150 ns;
15289;270;1526161.09699 ns;
15290;256;1474970.02035 ns;
15291;255;1488272.10069 ns;
15292;264;1483222.46969 ns;
15293;271;1474780.03055 ns;
15294;231;1474908.55306 ns;
15295;270;1480393.11171 ns;
15296;270;1512886.02501 ns;
15297;267;1484241.33658 ns;
15298;265;1481441.78092 ns;
15299;255;1483647.15278 ns;
15300;250;1474896.44587 ns;
15301;280;1480234.78687 ns;
15302;259;1480493.69454 ns;
15303;246;1517188.73531 ns;
15304;259;1475848.25754 ns;
15305;294;1475147.90297 ns;
15306;258;1495787.87386 ns;
15307;254;1475396.56609 ns;
15308;269;1479486.93484 ns;
15309;247;1497545.27956 ns;
15310;262;1504975.37106 ns;
15311;247;1475130.20784 ns;
15312;245;1473471.52233 ns;
15313;237;1483973.11568 ns;
15314;274;1560336.91019 ns;
15315;247;1486172.89960 ns;
15316;267;1479116.26846 ns;
15317;248;1532270.57308 ns;
15318;259;1549688.16787 ns;
15319;250;1475166.52942 ns;
15320;264;1475712.28445 ns;
15321;255;1482761.46501 ns;
15322;243;1489776.18665 ns;
15323;240;1501304.09747 ns;
15324;255;1554334.53619 ns;
15325;252;1474106.68433 ns;
15326;271;1475883.64780 ns;
15327;259;1480763.77809 ns;
15328;252;1489999.70406 ns;
15329;269;1478882.50649 ns;
15330;265;1473922.28246 ns;
15331;263;1473212.61466 ns;
15332;261;1474818.21477 ns;
15333;255;1474174.67088 ns;
15334;254;1498677.76781 ns;
15335;251;1518408.76788 ns;
15336;238;1674767.58361 ns;
15337;241;1475544.64638 ns;
15338;270;1474955.11919 ns;
15339;253;1473789.10333 ns;
15340;269;2018209.54680 ns;
15341;277;1476951.87479 ns;
15342;254;1475329.51087 ns;
15343;251;1475013.79251 ns;
15344;257;1493230.46207 ns;
15345;248;1500211.65609 ns;
15346;266;1479045.48794 ns;
15347;263;1474804.24494 ns;
15348;266;1474409.36416 ns;
15349;242;1473678.27594 ns;
15350;242;1473678.27594 ns;
15351;248;1496642.82799 ns;
15352;246;1591159.96212 ns;
15353;254;1529584.63877 ns;
15354;266;1473543.23417 ns;
15355;244;1475163.73545 ns;
15356;260;1494362.95033 ns;
15357;243;1475318.33500 ns;
15358;261;1480601.72796 ns;
15359;253;1498566.00910 ns;
15360;251;1473937.18362 ns;
15361;244;1472875.47588 ns;
15362;248;1474444.75442 ns;
15363;271;1482698.13508 ns;
15364;263;1474442.89178 ns;
15365;260;1479547.47081 ns;
15366;233;1480721.86857 ns;
15367;254;1473614.94601 ns;
15368;251;1475374.21435 ns;
15369;266;1475618.22087 ns;
15370;267;1475721.59767 ns;
15371;259;1478334.88882 ns;
15372;242;1480848.52844 ns;
15373;263;1501379.53460 ns;
15374;259;1475470.14058 ns;
15375;271;1484489.06839 ns;
15376;239;1474929.04216 ns;
15377;275;1473665.23743 ns;
15378;248;1480678.09641 ns;
15379;266;1488297.24640 ns;
15380;235;1475694.58932 ns;
15381;235;1477642.91614 ns;
15382;246;1504065.46891 ns;
15383;272;1521047.20473 ns;
15384;270;1542191.02114 ns;
15385;275;1516462.30370 ns;
15386;281;1513451.33781 ns;
15387;248;1513971.94713 ns;
15388;263;1512278.80269 ns;
15389;267;1513027.58604 ns;
15390;260;1518356.61381 ns;
15391;254;1517035.99840 ns;
15392;230;1532965.33972 ns;
15393;269;1512860.87930 ns;
15394;221;1512545.16095 ns;
15395;263;1527838.40895 ns;
15396;264;1519539.39348 ns;
15397;259;1514355.65203 ns;
15398;259;1514639.70542 ns;
15399;263;1555565.74464 ns;
15400;249;1542744.22675 ns;
15401;257;1519087.70204 ns;
15402;248;1515817.82848 ns;
15403;263;1510860.39841 ns;
15404;261;1510225.23642 ns;
15405;275;1513053.66307 ns;
15406;250;1523767.59797 ns;
15407;247;1516234.12967 ns;
15408;269;1530105.24809 ns;
15409;277;1512169.83795 ns;
15410;259;1511387.52699 ns;
15411;239;1512993.12711 ns;
15412;251;1513772.64410 ns;
15413;271;1520292.83345 ns;
15414;263;1526814.88544 ns;
15415;284;1512984.74520 ns;
15416;275;1538693.90488 ns;
15417;257;1514051.10955 ns;
15418;240;1516387.79789 ns;
15419;250;1516395.24847 ns;
15420;259;1511618.49499 ns;
15421;268;1512262.97021 ns;
15422;269;1512194.98366 ns;
15423;246;1512730.49414 ns;
15424;269;1520257.44319 ns;
15425;248;1517198.97985 ns;
15426;262;1513938.41952 ns;
15427;259;1509483.90365 ns;
15428;250;1530869.86393 ns;
15429;284;1509768.88835 ns;
15430;252;1517091.87776 ns;
15431;252;1517103.98495 ns;
15432;242;1532248.22134 ns;
15433;265;1512590.79576 ns;
15434;267;1513246.44685 ns;
15435;246;1526782.28915 ns;
15436;273;1517883.50195 ns;
15437;259;1517418.77198 ns;
15438;262;1593990.25142 ns;
15439;262;1512912.10204 ns;
15440;257;1511783.33908 ns;
15441;240;1503385.60343 ns;
15442;265;1488694.92114 ns;
15443;258;1500875.68909 ns;
15444;258;1474246.38271 ns;
15445;244;1475322.99161 ns;
15446;255;1474082.46994 ns;
15447;261;1472811.21463 ns;
15448;254;1481678.33686 ns;
15449;266;1481189.39251 ns;
15450;254;1506980.50857 ns;
15451;252;1485172.65916 ns;
15452;255;1494326.62874 ns;
15453;256;1475173.04868 ns;
15454;262;1477424.98666 ns;
15455;254;1480801.96232 ns;
15456;250;1479579.13578 ns;
15457;269;1506127.41709 ns;
15458;268;1475241.96655 ns;
15459;278;1477537.67669 ns;
15460;259;1474644.05745 ns;
15461;250;1491598.78492 ns;
15462;243;1478345.13336 ns;
15463;252;1524561.08481 ns;
15464;262;1514649.94997 ns;
15465;250;1484185.45723 ns;
15466;263;1473887.82352 ns;
15467;262;1475025.89971 ns;
15468;254;1479877.15900 ns;
15469;268;1482062.04176 ns;
15470;256;1474061.04952 ns;
15471;243;1506721.60089 ns;
15472;256;1476283.18518 ns;
15473;249;1496136.18851 ns;
15474;272;1475650.81716 ns;
15475;262;1491297.03641 ns;
15476;257;1479746.77384 ns;
15477;249;1473392.35991 ns;
15478;263;1535978.16825 ns;
15479;250;1505852.67693 ns;
15480;249;1475089.22964 ns;
15481;262;1478294.84195 ns;
15482;255;1478499.73291 ns;
15483;248;1477639.19085 ns;
15484;267;1474837.77255 ns;
15485;255;1527196.72769 ns;
15486;260;1564299.68774 ns;
15487;259;1475729.97957 ns;
15488;257;1479605.21281 ns;
15489;262;1481023.61709 ns;
15490;253;1476226.37451 ns;
15491;255;1474540.68065 ns;
15492;243;1506296.91780 ns;
15493;251;1498567.87175 ns;
15494;270;1472763.71717 ns;
15495;260;1508405.43211 ns;
15496;264;1482438.29608 ns;
15497;273;1474732.53310 ns;
15498;260;1473600.04485 ns;
15499;269;1515589.65445 ns;
15500;251;1474716.70061 ns;
15501;243;1480380.07319 ns;
15502;263;1519994.81022 ns;
15503;269;1489060.93091 ns;
15504;248;1483972.18436 ns;
15505;252;1494356.43107 ns;
15506;252;1505900.17438 ns;
15507;258;1566622.40624 ns;
15508;256;1490420.66187 ns;
15509;265;1479154.45268 ns;
15510;255;1483106.05437 ns;
15511;260;1484515.14542 ns;
15512;240;1501293.85293 ns;
15513;261;1507494.59863 ns;
15514;273;1478770.74778 ns;
15515;239;1530357.63651 ns;
15516;241;1477415.67343 ns;
15517;266;1476386.56199 ns;
15518;261;1543410.12239 ns;
15519;254;1474143.00591 ns;
15520;264;1512272.28343 ns;
15521;255;1479368.65687 ns;
15522;235;1478699.03594 ns;
15523;251;1480282.28432 ns;
15524;251;1475878.99119 ns;
15525;258;1476040.10999 ns;
15526;238;1495984.38293 ns;
15527;260;1473725.77339 ns;
15528;259;1479712.31490 ns;
15529;248;1498805.35901 ns;
15530;252;1475485.97306 ns;
15531;284;1474838.70387 ns;
15532;252;1495226.28635 ns;
15533;256;1475756.98793 ns;
15534;265;1475290.39532 ns;
15535;262;1479000.78446 ns;
15536;251;1485334.70929 ns;
15537;234;1476087.60744 ns;
15538;247;1474292.94884 ns;
15539;276;1473661.51214 ns;
15540;252;1474316.23191 ns;
15541;282;1495094.03855 ns;
15542;259;1489375.71794 ns;
15543;262;1508797.51891 ns;
15544;236;1476854.08592 ns;
15545;270;1484632.49207 ns;
15546;248;1477023.58663 ns;
15547;255;1473844.98268 ns;
15548;250;1488663.25617 ns;
15549;266;1477347.68689 ns;
15550;242;1499624.92287 ns;
15551;249;1475575.38003 ns;
15552;261;1511590.55531 ns;
15553;233;1474629.15629 ns;
15554;271;1494656.31694 ns;
15555;270;1479364.93158 ns;
15556;259;1514836.21448 ns;
15557;261;1479863.18916 ns;
15558;240;1474867.57487 ns;
15559;249;1474512.74097 ns;
15560;252;1483706.75743 ns;
15561;268;1524318.94094 ns;
15562;262;1507759.09424 ns;
15563;243;1478503.45820 ns;
15564;258;1474841.49784 ns;
15565;253;1484918.40810 ns;
15566;265;1474306.91868 ns;
15567;241;1474788.41245 ns;
15568;243;1474848.94842 ns;
15569;254;1498448.66246 ns;
15570;250;1531375.57209 ns;
15571;260;1474759.54145 ns;
15572;256;1494553.87145 ns;
15573;252;1494498.92342 ns;
15574;254;1477952.11524 ns;
15575;271;1500659.62225 ns;
15576;264;1479100.43597 ns;
15577;243;1489481.88871 ns;
15578;241;1473283.39517 ns;
15579;260;1474404.70755 ns;
15580;238;1484593.37652 ns;
15581;244;1475313.67838 ns;
15582;248;1500739.71599 ns;
15583;251;1488200.38885 ns;
15584;245;1497626.30463 ns;
15585;261;1473849.63930 ns;
15586;255;1474741.84632 ns;
15587;256;1474238.93213 ns;
15588;248;1494521.27516 ns;
15589;251;1489916.81635 ns;
15590;256;1482446.67798 ns;
15591;255;1487686.29879 ns;
15592;254;1484998.50184 ns;
15593;243;1473590.73162 ns;
15594;268;1503899.69349 ns;
15595;258;1475531.60787 ns;
15596;259;1479210.33204 ns;
15597;264;1487103.29086 ns;
15598;251;1478930.93526 ns;
15599;275;1496090.55370 ns;
15600;264;1483444.12446 ns;
15601;267;1484323.29297 ns;
15602;242;1475830.56241 ns;
15603;254;1478824.76449 ns;
15604;261;1497578.80718 ns;
15605;244;1474846.15445 ns;
15606;262;1476160.25060 ns;
15607;248;1475489.69835 ns;
15608;257;1474195.15997 ns;
15609;242;1475263.38696 ns;
15610;230;1480781.47322 ns;
15611;261;1503157.42940 ns;
15612;245;1476590.52163 ns;
15613;265;1475166.52942 ns;
15614;269;1495318.48729 ns;
15615;256;1474693.41755 ns;
15616;258;1501363.70212 ns;
15617;273;1479507.42394 ns;
15618;262;1480399.63096 ns;
15619;267;1477975.39830 ns;
15620;256;1476151.86870 ns;
15621;271;1476228.23715 ns;
15622;250;1474110.40962 ns;
15623;265;1475837.08167 ns;
15624;250;1480769.36603 ns;
15625;260;1489439.04787 ns;
15626;253;1474716.70061 ns;
15627;253;1475520.43200 ns;
15628;270;1474055.46159 ns;
15629;261;1494271.68071 ns;
15630;228;1480962.14980 ns;
15631;258;1479255.03552 ns;
15632;267;1479152.59004 ns;
15633;257;1475634.98467 ns;
15634;257;1475602.38838 ns;
15635;272;1474740.91500 ns;
15636;257;1476170.49515 ns;
15637;249;1478230.58069 ns;
15638;267;1479202.88146 ns;
15639;268;1475837.08167 ns;
15640;270;1495510.33974 ns;
15641;253;1485088.84013 ns;
15642;267;1474495.04584 ns;
15643;247;1473649.40494 ns;
15644;260;1488619.48401 ns;
15645;240;1476318.57544 ns;
15646;241;1474397.25697 ns;
15647;246;1474514.60361 ns;
15648;268;1476538.36757 ns;
15649;268;1512131.65373 ns;
15650;244;1479720.69681 ns;
15651;271;1480132.34138 ns;
15652;264;1478979.36404 ns;
15653;275;1474973.74564 ns;
15654;257;1476372.59215 ns;
15655;261;1476778.64879 ns;
15656;254;1497911.28933 ns;
15657;269;1488531.93969 ns;
15658;244;1480300.91077 ns;
15659;258;1477086.91657 ns;
15660;249;1474341.37762 ns;
15661;272;1476086.67612 ns;
15662;248;1476071.77496 ns;
15663;252;1475325.78558 ns;
15664;238;1479883.67826 ns;
15665;253;1481170.76606 ns;
15666;269;1475561.41019 ns;
15667;257;1476027.07148 ns;
15668;259;1473650.33627 ns;
15669;256;1484768.46516 ns;
15670;261;1492406.24160 ns;
15671;269;1480917.44632 ns;
15672;243;1489579.67758 ns;
15673;256;1493502.40827 ns;
15674;238;1474311.57529 ns;
15675;258;1471329.48041 ns;
15676;263;1473091.54272 ns;
15677;257;1473606.56410 ns;
15678;254;1479199.15617 ns;
15679;263;1479005.44107 ns;
15680;254;1473950.22213 ns;
15681;269;1494244.67236 ns;
15682;244;1475970.26080 ns;
15683;259;1473920.41981 ns;
15684;255;1480140.72329 ns;
15685;250;1611514.01699 ns;
15686;241;1482264.13876 ns;
15687;260;1475663.85567 ns;
15688;272;1484511.42013 ns;
15689;260;1486727.03654 ns;
15690;281;1473364.42024 ns;
15691;251;1498542.72604 ns;
15692;270;1509564.92871 ns;
15693;260;1473790.03465 ns;
15694;266;1474984.92151 ns;
15695;265;1474419.60871 ns;
15696;263;1508067.36201 ns;
15697;249;1474028.45323 ns;
15698;257;1488883.97962 ns;
15699;258;1479493.45410 ns;
15700;278;1474844.29181 ns;
15701;243;1484918.40810 ns;
15702;250;1474792.13774 ns;
15703;256;1515140.75696 ns;
15704;257;1475919.96938 ns;
15705;279;1481615.00692 ns;
15706;273;1479857.60123 ns;
15707;249;1503966.74871 ns;
15708;263;1482855.52859 ns;
15709;253;1474020.07133 ns;
15710;258;1471651.71802 ns;
15711;242;1481069.25189 ns;
15712;255;1478401.01272 ns;
15713;251;1499149.94836 ns;
15714;237;1474401.91358 ns;
15715;248;1475299.70855 ns;
15716;259;1475244.76051 ns;
15717;249;1477498.56114 ns;
15718;250;1490506.34354 ns;
15719;261;1479246.65362 ns;
15720;257;1478202.64101 ns;
15721;237;1475970.26080 ns;
15722;277;1475360.24451 ns;
15723;261;1475992.61254 ns;
15724;225;1474913.20968 ns;
15725;269;1498967.40913 ns;
15726;255;1499474.04861 ns;
15727;259;1512529.32847 ns;
15728;253;1513261.34801 ns;
15729;234;1509639.43452 ns;
15730;260;1512673.68346 ns;
15731;263;1477366.31334 ns;
15732;238;1490041.61358 ns;
15733;252;1475190.74380 ns;
15734;243;1484992.91390 ns;
15735;265;1484145.41036 ns;
15736;263;1483659.25997 ns;
15737;252;1480917.44632 ns;
15738;244;1478028.48369 ns;
15739;278;1478146.76166 ns;
15740;260;1475127.41387 ns;
15741;266;1475139.52106 ns;
15742;262;1475078.05377 ns;
15743;253;1474754.88484 ns;
15744;250;1499559.73029 ns;
15745;253;1480174.25090 ns;
15746;267;1475777.47703 ns;
15747;264;1484723.76168 ns;
15748;258;1476228.23715 ns;
15749;234;1474832.18461 ns;
15750;242;1479019.41091 ns;
15751;270;1478812.65730 ns;
15752;250;1486931.92750 ns;
15753;256;1475811.00464 ns;
15754;242;1495395.78706 ns;
15755;240;1474319.02587 ns;
15756;247;1486390.82909 ns;
15757;261;1500561.83338 ns;
15758;274;1481831.07376 ns;
15759;244;1474525.77949 ns;
15760;245;1473716.46017 ns;
15761;248;1488708.89097 ns;
15762;248;1484309.32313 ns;
15763;262;1479607.07545 ns;
15764;255;1479353.75571 ns;
15765;249;1479052.93852 ns;
15766;242;1473395.15388 ns;
15767;256;1569679.93826 ns;
15768;245;1531132.49689 ns;
15769;249;1513609.66265 ns;
15770;259;1518948.00365 ns;
15771;261;1479021.27355 ns;
15772;253;1526276.58099 ns;
15773;265;1510221.51113 ns;
15774;267;1473545.09681 ns;
15775;261;1475865.95267 ns;
15776;231;1508847.81033 ns;
15777;254;1478848.04755 ns;
15778;262;1495825.12677 ns;
15779;260;1517090.01511 ns;
15780;248;1495003.70026 ns;
15781;279;1475931.14525 ns;
15782;264;1485689.54319 ns;
15783;257;1479283.90652 ns;
15784;260;1480148.17387 ns;
15785;271;1476055.01115 ns;
15786;275;1475064.08393 ns;
15787;259;1505338.58687 ns;
15788;261;1509686.93197 ns;
15789;262;1518530.77114 ns;
15790;261;1488241.36704 ns;
15791;241;1494563.18468 ns;
15792;270;1484110.95142 ns;
15793;265;1534846.61132 ns;
15794;274;1505523.92006 ns;
15795;266;1479688.10052 ns;
15796;246;1480637.11822 ns;
15797;247;1479651.77894 ns;
15798;256;1473603.77014 ns;
15799;239;1474016.34604 ns;
15800;255;1474327.40778 ns;
15801;254;1493401.82543 ns;
15802;259;1487975.94011 ns;
15803;269;1481914.89279 ns;
15804;267;1474828.45932 ns;
15805;249;1474063.84349 ns;
15806;256;1502271.74163 ns;
15807;257;1475170.25471 ns;
15808;256;1504420.30281 ns;
15809;250;1480330.71309 ns;
15810;251;1480519.77158 ns;
15811;252;1476471.31234 ns;
15812;240;1476486.21351 ns;
15813;245;1474454.99897 ns;
15814;264;1473627.05320 ns;
15815;271;1494437.45613 ns;
15816;246;1478621.73617 ns;
15817;271;1481216.40086 ns;
15818;247;1475862.22738 ns;
15819;276;1572104.17092 ns;
15820;235;1473937.18362 ns;
15821;253;1495770.17874 ns;
15822;259;1499222.59152 ns;
15823;255;1478988.67726 ns;
15824;233;1481151.20828 ns;
15825;243;1475203.78232 ns;
15826;243;1474368.38597 ns;
15827;232;1472689.21137 ns;
15828;250;1476110.89051 ns;
15829;262;1501546.24134 ns;
15830;283;1479176.80442 ns;
15831;263;1479206.60675 ns;
15832;260;1483840.86788 ns;
15833;245;1513272.52388 ns;
15834;259;1485073.00764 ns;
15835;236;1474712.97532 ns;
15836;258;1519586.89094 ns;
15837;250;1478427.08975 ns;
15838;258;1482771.70956 ns;
15839;258;1475245.69184 ns;
15840;257;1474075.01936 ns;
15841;278;1475265.24961 ns;
15842;222;1535263.84383 ns;
15843;256;1530756.24257 ns;
15844;248;1498078.92740 ns;
15845;279;1474494.11452 ns;
15846;252;1476608.21676 ns;
15847;265;1475083.64171 ns;
15848;268;1475020.31177 ns;
15849;271;1479857.60123 ns;
15850;257;1481195.91177 ns;
15851;255;1501013.52483 ns;
15852;273;1476271.07799 ns;
15853;248;1483886.50268 ns;
15854;255;1484749.83871 ns;
15855;256;1494237.22178 ns;
15856;263;1479809.17245 ns;
15857;267;1478894.61368 ns;
15858;254;1494308.00229 ns;
15859;243;1473883.16691 ns;
15860;260;1475960.01625 ns;
15861;255;1474331.13307 ns;
15862;258;1475062.22129 ns;
15863;230;1479298.80768 ns;
15864;238;1488895.15549 ns;
15865;268;1492029.05595 ns;
15866;261;1491950.82486 ns;
15867;252;1530711.53909 ns;
15868;262;1475099.47419 ns;
15869;254;1491497.27076 ns;
15870;266;1479156.31533 ns;
15871;252;1478891.81972 ns;
15872;248;1485219.22529 ns;
15873;266;1544352.62084 ns;
15874;250;1503125.76443 ns;
15875;257;1473792.82862 ns;
15876;257;1479412.42903 ns;
15877;253;1510289.49767 ns;
15878;270;1552334.98663 ns;
15879;268;1475862.22738 ns;
15880;281;1474754.88484 ns;
15881;246;1474205.40452 ns;
15882;256;1477445.47576 ns;
15883;260;1479729.07871 ns;
15884;285;1490267.92496 ns;
15885;261;1474473.62542 ns;
15886;261;1485628.07590 ns;
15887;251;1475062.22129 ns;
15888;261;1473519.01978 ns;
15889;258;1474799.58832 ns;
15890;271;1479507.42394 ns;
15891;272;1489376.64926 ns;
15892;232;1475123.68858 ns;
15893;278;1486196.18267 ns;
15894;264;1474061.04952 ns;
15895;245;1474462.44955 ns;
15896;265;1474707.38739 ns;
15897;253;1480062.49219 ns;
15898;243;1567567.69866 ns;
15899;256;1475463.62132 ns;
15900;255;1475072.46584 ns;
15901;262;1483804.54630 ns;
15902;242;1473876.64765 ns;
15903;258;1482846.21537 ns;
15904;249;1478561.20020 ns;
15905;269;1561007.46244 ns;
15906;258;1474842.42916 ns;
15907;246;1473901.79336 ns;
15908;255;1474849.87974 ns;
15909;231;1472548.58166 ns;
15910;252;1487968.48953 ns;
15911;250;1478809.86333 ns;
15912;283;1560253.09116 ns;
15913;260;1475460.82735 ns;
15914;258;1530400.47735 ns;
15915;258;1473763.95762 ns;
15916;280;1477906.48043 ns;
15917;255;1481457.61341 ns;
15918;271;1488755.45710 ns;
15919;257;1558477.05901 ns;
15920;251;1476179.80838 ns;
15921;244;1474460.58691 ns;
15922;255;1473866.40310 ns;
15923;258;1479364.00026 ns;
15924;266;1478536.98581 ns;
15925;273;1483527.01217 ns;
15926;239;1558798.36529 ns;
15927;267;1473821.69962 ns;
15928;258;1474433.57855 ns;
15929;255;1480294.39151 ns;
15930;270;1479684.37523 ns;
15931;257;1477480.86601 ns;
15932;262;1485863.70051 ns;
15933;231;1557768.32253 ns;
15934;257;1484502.10690 ns;
15935;253;1474023.79662 ns;
15936;255;1479639.67174 ns;
15937;261;1552799.71659 ns;
15938;265;1474295.74281 ns;
15939;244;1475239.17258 ns;
15940;258;1557243.05660 ns;
15941;250;1474604.01058 ns;
15942;265;1499774.86581 ns;
15943;244;1490375.02706 ns;
15944;258;1488401.55452 ns;
15945;238;1473906.44997 ns;
15946;264;1474243.58875 ns;
15947;270;1536616.12421 ns;
15948;241;1473322.51072 ns;
15949;254;1487948.93175 ns;
15950;254;1482530.49701 ns;
15951;249;1480979.84493 ns;
15952;231;1493099.14559 ns;
15953;262;1526113.59954 ns;
15954;238;1534114.59178 ns;
15955;276;1475043.59484 ns;
15956;256;1478870.39930 ns;
15957;269;1481240.61525 ns;
15958;256;1483832.48597 ns;
15959;235;1475490.62967 ns;
15960;242;1494552.00881 ns;
15961;252;1563381.40368 ns;
15962;258;1489879.56345 ns;
15963;246;1490540.80248 ns;
15964;239;1507614.73924 ns;
15965;258;1475983.29931 ns;
15966;254;1474026.59059 ns;
15967;272;1494375.05752 ns;
15968;260;1555351.54045 ns;
15969;253;1480322.33119 ns;
15970;263;1479007.30371 ns;
15971;271;1474938.35539 ns;
15972;260;1475612.63293 ns;
15973;260;1475401.22271 ns;
15974;267;1495054.92300 ns;
15975;269;1539097.16755 ns;
15976;257;1479405.90978 ns;
15977;241;1479137.68888 ns;
15978;268;1483873.46417 ns;
15979;247;1474382.35581 ns;
15980;255;1476086.67612 ns;
15981;264;1495097.76384 ns;
15982;235;1481736.07886 ns;
15983;240;1478392.63082 ns;
15984;266;1483067.87014 ns;
15985;259;1475314.60971 ns;
15986;238;1484626.90413 ns;
15987;242;1503454.52130 ns;
15988;238;1512916.75866 ns;
15989;249;1479226.16452 ns;
15990;228;1477988.43682 ns;
15991;289;1483683.47436 ns;
15992;273;1473135.31488 ns;
15993;260;1474613.32381 ns;
15994;247;1474730.67045 ns;
15995;260;1476882.95692 ns;
15996;234;1497911.28933 ns;
15997;248;1490381.54632 ns;
15998;236;1474754.88484 ns;
15999;247;1474436.37252 ns;
16000;262;1475222.40877 ns;
16001;239;1474411.22681 ns;
16002;239;1478384.24891 ns;
16003;252;1479598.69355 ns;
16004;260;1480568.20035 ns;
16005;240;1477561.89108 ns;
16006;262;1482027.58282 ns;
16007;246;1475180.49926 ns;
16008;250;1475240.10390 ns;
16009;251;1502932.98066 ns;
16010;269;1498873.34555 ns;
16011;268;1474159.76971 ns;
16012;251;1473557.20401 ns;
16013;257;1485729.59006 ns;
16014;252;1473460.34646 ns;
16015;258;1477812.41685 ns;
16016;243;1480316.74325 ns;
16017;253;1477926.03821 ns;
16018;245;1474201.67923 ns;
16019;246;1484110.02010 ns;
16020;226;1474766.99203 ns;
16021;251;1474049.87365 ns;
16022;251;1477210.78247 ns;
16023;269;1498403.02765 ns;
16024;254;1489372.92397 ns;
16025;255;1473578.62443 ns;
16026;263;1473695.03975 ns;
16027;252;1474916.00364 ns;
16028;253;1473030.07543 ns;
16029;246;1480066.21748 ns;
16030;249;1480770.29735 ns;
16031;247;1478771.67910 ns;
16032;248;1475382.59625 ns;
16033;269;1474135.55533 ns;
16034;248;1555038.61606 ns;
16035;257;1483896.74723 ns;
16036;274;1478655.26378 ns;
16037;249;1478891.81972 ns;
16038;259;1479245.72229 ns;
16039;271;1493009.73862 ns;
16040;251;1494817.43574 ns;
16041;247;1485879.53299 ns;
16042;265;1474681.31036 ns;
16043;264;1476968.63860 ns;
16044;250;1489707.26877 ns;
16045;260;1478786.58026 ns;
16046;249;1475387.25287 ns;
16047;267;1493369.22914 ns;
16048;254;1476388.42463 ns;
16049;253;1476736.73928 ns;
16050;252;1480242.23745 ns;
16051;264;1520793.88499 ns;
16052;280;1477843.15050 ns;
16053;285;1473248.00491 ns;
16054;263;1474976.53961 ns;
16055;268;1473926.00775 ns;
16056;252;1475341.61806 ns;
16057;229;1480637.11822 ns;
16058;237;1507546.75269 ns;
16059;250;1473573.03649 ns;
16060;246;1476137.89886 ns;
16061;236;1495043.74713 ns;
16062;263;1494429.07423 ns;
16063;227;1480215.22909 ns;
16064;245;1517896.54046 ns;
16065;278;1517393.62627 ns;
16066;270;1511909.06763 ns;
16067;262;1533909.70081 ns;
16068;260;1474314.36926 ns;
16069;255;1479703.00168 ns;
16070;267;1479625.70190 ns;
16071;237;1479134.89491 ns;
16072;250;1476461.06780 ns;
16073;251;1476810.31376 ns;
16074;260;1503570.93662 ns;
16075;263;1474462.44955 ns;
16076;251;1489954.06926 ns;
16077;280;1480448.05974 ns;
16078;262;1489801.33235 ns;
16079;248;1473375.59611 ns;
16080;248;1477378.42053 ns;
16081;245;1473871.99104 ns;
16082;258;1513282.76843 ns;
16083;266;1478612.42294 ns;
